23_02_06_1_ao_4.csv;;;;;Em amarelo s�o os pontos de aquisi��o de temperatura;;;;;;;;;;
44963,33958;;;;;Em verde s�o os pontos de aquisi��o de press�o;;;;;;;;;;
;;;;;;;;;;;;;;;
16;;;;;;;;;;;;;;;
TIME;" ""�C""";" ""�C""";" ""�C""";" ""�C""";" ""�C""";" ""�C""";" ""kPa""";" ""kPa""";" ""kPa""";" ""kPa""";" ""kPa""";" ""DIO""";" ""TOTAL""";" ""ALARM1""";" ""ALARM2"""
44902,41404;21,1639;20,981;21,5843;21,5573;22,0104;22,08;238,026;-0,645454;203,783;242,084;239,164;255;0;0;0
44902,41407;21,1682;20,9845;21,5919;21,5654;22,0055;22,0798;240,524;-0,645241;203,794;240,696;241,069;255;0;0;0
44902,41409;21,1647;20,9852;21,5894;21,5656;22,0085;22,0791;241,511;-0,640297;203,801;242,843;241,06;255;0;0;0
44902,41411;21,1729;20,9956;21,597;21,5695;22,0077;22,0888;241,316;-0,649521;203,804;241,837;241,853;255;0;0;0
44902,41413;21,1729;20,9893;21,5939;21,5661;22,0074;22,09;239,602;-0,642456;203,801;241,551;239,268;255;0;0;0
44902,41415;21,1712;20,9952;21,5966;21,5735;22,0063;22,0901;240,856;-0,639427;203,787;241,898;241,617;255;0;0;0
44902,41417;21,1664;20,9916;21,5926;21,5681;22,0072;22,0922;241,466;-0,639816;203,786;241,434;240,472;255;0;0;0
44902,41419;21,165;20,9889;21,5908;21,5714;21,9987;22,0915;241,261;-0,647011;203,793;240,088;238,977;255;0;0;0
44902,41422;21,1687;20,9861;21,5905;21,5619;21,9986;22,0853;242,131;-0,633682;203,794;242,286;239,692;255;0;0;0
44902,41424;21,1701;20,9862;21,5893;21,5667;22,002;22,0896;241,82;-0,649261;203,799;242,307;238,903;255;0;0;0
44902,41426;21,1667;20,9785;21,5863;21,5594;22,0043;22,0794;240,634;-0,649803;203,789;241,32;240,134;255;0;0;0
44902,41428;21,1678;20,9936;21,5851;21,5662;22,0002;22,0833;240,365;-0,641884;203,794;242,748;240,831;255;0;0;0
44902,4143;21,1748;20,9846;21,5861;21,5697;21,9978;22,0801;240,205;-0,64418;203,802;241,427;240,511;255;0;0;0
44902,41432;21,174;20,9839;21,587;21,5662;22,0033;22,0877;240,168;-0,653313;203,804;239,733;239,873;255;0;0;0
44902,41434;21,1716;20,9881;21,5848;21,5688;21,9995;22,0806;239,797;-0,646004;203,799;239,728;240,977;255;0;0;0
44902,41436;21,1731;20,9789;21,5769;21,5632;21,9991;22,08;240,021;-0,647026;203,803;241,278;239,731;255;0;0;0
44902,41439;21,1757;20,9785;21,5899;21,5597;21,998;22,0868;240,895;-0,647362;203,817;240,964;240,773;255;0;0;0
44902,41441;21,1783;20,9839;21,5797;21,5625;21,9966;22,0871;238,337;-0,642334;203,79;239,792;239,079;255;0;0;0
44902,41443;21,1819;20,9831;21,5827;21,5631;21,9951;22,0856;241,362;-0,644424;203,793;240,016;240,176;255;0;0;0
44902,41445;21,1762;20,976;21,5731;21,5566;22,0007;22,0785;239,191;-0,655861;203,796;241,077;239,465;255;0;0;0
44902,41447;21,1843;20,9752;21,5722;21,5497;22,0016;22,0798;238,97;-0,638664;203,797;239,732;238,647;255;0;0;0
44902,41449;21,1794;20,9805;21,5845;21,5659;22,0028;22,0852;240,83;-0,656853;203,806;239,345;240,596;255;0;0;0
44902,41451;21,1866;20,977;21,5752;21,5538;21,9983;22,0799;240,749;-0,647377;203,8;242,861;238,339;255;0;0;0
44902,41454;21,1835;20,9879;21,5877;21,5604;21,9978;22,0942;241,398;-0,643776;203,807;240,144;239,296;255;0;0;0
44902,41456;21,1745;20,9881;21,584;21,5576;21,9968;22,0915;240,471;-0,661995;203,797;241,714;240,235;255;0;0;0
44902,41458;21,1727;20,999;21,5977;21,5733;21,9953;22,0945;240,553;-0,642143;203,795;239,69;238,93;255;0;0;0
44902,4146;21,172;20,9886;21,5941;21,5617;21,9914;22,0964;238,379;-0,660225;203,797;239,567;239,542;255;0;0;0
44902,41462;21,1776;20,9888;21,5896;21,5592;21,9939;22,0941;242,397;-0,639816;203,795;241,627;240,567;255;0;0;0
44902,41464;21,1783;20,981;21,5811;21,5564;21,9935;22,089;239,589;-0,648079;203,793;242,185;240,688;255;0;0;0
44902,41466;21,1818;20,9866;21,5881;21,5647;21,9919;22,0909;238,861;-0,652115;203,793;242,819;238,333;255;0;0;0
44902,41469;21,1817;20,9828;21,5799;21,5557;21,9983;22,092;239,212;-0,646614;203,802;240,426;241,39;255;0;0;0
44902,41471;21,1876;20,9765;21,5784;21,5535;22,0028;22,0865;240,154;-0,644585;203,801;242,123;239,135;255;0;0;0
44902,41473;21,1873;20,9742;21,5747;21,5545;22,0062;22,0888;240,38;-0,648773;203,788;242,045;240,079;255;0;0;0
44902,41475;21,1903;20,9779;21,5814;21,5551;22,0062;22,0844;239,361;-0,646912;203,792;243,11;240,052;255;0;0;0
44902,41477;21,1864;20,9853;21,5864;21,5692;22,0086;22,0886;240,889;-0,660248;203,778;240,388;239,106;255;0;0;0
44902,41479;21,1889;20,9816;21,5815;21,5569;21,9991;22,0889;239,469;-0,653961;203,791;241,673;241,42;255;0;0;0
44902,41481;21,1797;20,987;21,5792;21,5631;22,0073;22,0914;239,92;-0,656921;203,79;241,24;241,847;255;0;0;0
44902,41484;21,1836;20,9874;21,5871;21,5703;21,9984;22,0985;238,661;-0,644684;203,808;241,867;241,132;255;0;0;0
44902,41486;21,1827;20,9875;21,5845;21,5595;21,9976;22,0946;239,29;-0,645432;203,796;241,124;241,136;255;0;0;0
44902,41488;21,181;20,993;21,5919;21,5697;21,9963;22,093;240,141;-0,656799;203,796;240,461;239,564;255;0;0;0
44902,4149;21,1791;20,9862;21,5886;21,5615;22,0009;22,0986;241,669;-0,642624;203,8;241,256;241,212;255;0;0;0
44902,41492;21,1823;20,9785;21,5809;21,5649;22,0005;22,0991;241,342;-0,655365;203,812;241,234;238,331;255;0;0;0
44902,41494;21,1776;20,9877;21,5888;21,5652;21,9978;22,0932;241,846;-0,640923;203,796;242,103;240,698;255;0;0;0
44902,41496;21,1783;20,9827;21,5855;21,5602;22,0012;22,097;238,471;-0,656021;203,824;240,146;240,297;255;0;0;0
44902,41498;21,1849;20,9825;21,5856;21,5636;21,9965;22,1051;239,861;-0,645378;203,806;240,929;240,587;255;0;0;0
44902,41501;21,1852;20,9805;21,5827;21,5578;22,0012;22,1028;239,995;-0,653313;203,798;241,855;240,226;255;0;0;0
44902,41503;21,1788;20,9862;21,5832;21,5619;21,9987;22,1024;241,848;-0,62822;203,8;239,35;239,497;255;0;0;0
44902,41505;21,18;20,9856;21,5829;21,5549;21,9951;22,1006;241,459;-0,647713;203,82;238,938;237,97;255;0;0;0
44902,41507;21,1856;20,9781;21,5849;21,5645;22,0032;22,099;238,827;-0,649086;203,803;238,234;239,491;255;0;0;0
44902,41509;21,1884;20,9811;21,5761;21,5536;21,9976;22,0944;241,379;-0,652359;203,791;241,137;238,788;255;0;0;0
44902,41511;21,1901;20,9876;21,5774;21,5599;21,9919;22,0933;240,452;-0,647278;203,797;240,593;239,396;255;0;0;0
44902,41513;21,19;20,9805;21,5766;21,5609;21,9967;22,1002;240,602;-0,653809;203,803;240,335;240,29;255;0;0;0
44902,41516;21,1873;20,9892;21,5841;21,56;22,0004;22,1034;241,886;-0,648087;203,807;241,809;241,621;255;0;0;0
44902,41518;21,192;20,981;21,5884;21,5674;21,9991;22,0977;241,631;-0,650757;203,799;239,145;241,216;255;0;0;0
44902,4152;21,1867;20,976;21,5838;21,5602;21,9942;22,0993;239,241;-0,654556;203,805;242,833;239,552;255;0;0;0
44902,41522;21,1932;20,9887;21,5825;21,5671;21,9993;22,104;239,963;-0,648827;203,818;240,527;240,399;255;0;0;0
44902,41524;21,1992;20,979;21,5801;21,567;21,997;22,1013;239,351;-0,652504;203,804;241,891;240,456;255;0;0;0
44902,41526;21,2024;20,9829;21,5841;21,5593;22,0031;22,1035;238,805;-0,639282;203,802;241,802;240,186;255;0;0;0
44902,41528;21,1969;20,9861;21,5798;21,5623;21,9969;22,1036;240,137;-0,651726;203,805;242,281;239,202;255;0;0;0
44902,41531;21,1922;20,9776;21,5793;21,5522;22,0041;22,0947;240,193;-0,642509;203,811;241,386;239,409;255;0;0;0
44902,41533;21,1863;20,9759;21,58;21,5567;22,0005;22,1017;239,681;-0,647148;203,803;240,905;239,504;255;0;0;0
44902,41535;21,1927;20,9867;21,5856;21,5666;21,9931;22,1114;239,092;-0,643456;203,783;240,813;240,163;255;0;0;0
44902,41537;21,1905;20,9891;21,5809;21,559;21,9965;22,105;238,851;-0,643105;203,793;239,054;240,382;255;0;0;0
44902,41539;21,1929;20,9955;21,5896;21,5624;22,0026;22,1091;238,287;-0,643967;203,805;241,857;239,897;255;0;0;0
44902,41541;21,1855;20,9921;21,597;21,5722;21,9956;22,1178;239,741;-0,659233;203,796;241,386;239,422;255;0;0;0
44902,41543;21,1916;20,9857;21,5912;21,5734;21,9954;22,1114;239,756;-0,639915;203,806;240,415;241,708;255;0;0;0
44902,41546;21,1914;20,9894;21,594;21,5656;21,9959;22,1213;240,916;-0,646095;203,791;238,241;240,136;255;0;0;0
44902,41548;21,1937;20,9859;21,5869;21,5672;21,9926;22,1071;240,924;-0,63694;203,807;240,136;240,135;255;0;0;0
44902,4155;21,2001;20,9887;21,5905;21,5575;21,9914;22,1121;239,453;-0,652222;203,799;239,882;240,052;255;0;0;0
44902,41552;21,2012;20,9922;21,5943;21,5705;21,9908;22,1146;240,2;-0,657135;203,818;241,013;240,592;255;0;0;0
44902,41554;21,2048;20,9878;21,5886;21,5688;21,993;22,1255;238,51;-0,663216;203,791;240,592;239,609;255;0;0;0
44902,41556;21,196;20,987;21,5862;21,564;21,9872;22,1161;240,891;-0,650558;203,821;239,714;239,94;255;0;0;0
44902,41558;21,1955;20,991;21,5934;21,5635;21,9927;22,1191;241,868;-0,654961;203,803;241,429;241,039;255;0;0;0
44902,41561;21,2013;20,9863;21,5862;21,5609;21,9916;22,1165;240,023;-0,650513;203,799;241,186;239,92;255;0;0;0
44902,41563;21,2036;20,9824;21,5812;21,5598;21,9992;22,118;238,068;-0,652306;203,809;240,771;241,213;255;0;0;0
44902,41565;21,2021;20,98;21,5813;21,5678;21,9899;22,1116;240,968;-0,65625;203,803;241,873;239,999;255;0;0;0
44902,41567;21,2042;20,9871;21,5866;21,5632;21,9908;22,1111;238,236;-0,650688;203,813;241,222;242,502;255;0;0;0
44902,41569;21,2076;20,9825;21,5812;21,5547;21,9897;22,1129;240,524;-0,651085;203,802;240,27;239,15;255;0;0;0
44902,41571;21,2065;20,9843;21,5792;21,5593;21,989;22,1127;239,663;-0,652931;203,813;241,092;238,466;255;0;0;0
44902,41573;21,2012;20,9946;21,5914;21,5659;21,9885;22,1257;239,322;-0,661003;203,817;242,233;240,445;255;0;0;0
44902,41575;21,2026;20,9968;21,5966;21,5692;21,9895;22,1325;239,729;-0,65535;203,814;238,383;240,887;255;0;0;0
44902,41578;21,2036;20,9889;21,599;21,5715;21,9942;22,1282;240,81;-0,652466;203,821;241,315;242,187;255;0;0;0
44902,4158;21,2098;20,988;21,5886;21,5644;21,9932;22,1189;239,975;-0,654381;203,806;241,84;239,962;255;0;0;0
44902,41582;21,2047;20,9948;21,5881;21,5693;21,9946;22,1328;240,159;-0,663834;203,817;240,803;239,689;255;0;0;0
44902,41584;21,2014;20,9931;21,5907;21,5666;21,9987;22,1246;241,938;-0,653107;203,805;241,303;241,352;255;0;0;0
44902,41586;21,2068;20,9847;21,582;21,557;21,9889;22,1238;241,24;-0,652466;203,82;241,722;238,91;255;0;0;0
44902,41588;21,2061;20,9833;21,585;21,558;21,9919;22,1194;239,192;-0,645782;203,818;239,552;239,161;255;0;0;0
44902,4159;21,2036;20,9908;21,5959;21,5617;21,9873;22,1202;240,894;-0,656502;203,831;240,135;240,664;255;0;0;0
44902,41593;21,2003;20,9868;21,58;21,5606;21,9884;22,1172;239,981;-0,638756;203,824;241,251;238,378;255;0;0;0
44902,41595;21,2062;20,9842;21,5866;21,5618;21,9922;22,1157;239,631;-0,647675;203,83;240,062;241,557;255;0;0;0
44902,41597;21,2033;20,9835;21,5877;21,5676;21,9858;22,1227;239,377;-0,653564;203,811;239,594;241,056;255;0;0;0
44902,41599;21,2022;20,9807;21,5844;21,5592;21,9902;22,1109;239,647;-0,652344;203,817;242,242;240,695;255;0;0;0
44902,41601;21,2017;20,9771;21,5768;21,5597;21,9937;22,117;238,867;-0,651314;203,802;241,857;239,338;255;0;0;0
44902,41603;21,2012;20,9769;21,5842;21,5606;21,9898;22,114;242,99;-0,647469;203,805;241,865;240,121;255;0;0;0
44902,41605;21,208;20,9835;21,5821;21,5632;21,9904;22,1171;239,398;-0,652061;203,8;240,701;240,134;255;0;0;0
44902,41608;21,2058;20,9897;21,5883;21,5678;21,9941;22,1154;241,431;-0,648491;203,804;240,026;238,479;255;0;0;0
44902,4161;21,2046;20,9801;21,5817;21,5687;21,994;22,1201;240,974;-0,641273;203,82;239,572;240,015;255;0;0;0
44902,41612;21,2058;20,9881;21,5881;21,5651;21,9869;22,1266;238,416;-0,649498;203,822;240,06;240,833;255;0;0;0
44902,41614;21,2119;20,9838;21,5833;21,5649;21,9915;22,1224;241,377;-0,653961;203,817;240,611;240,167;255;0;0;0
44902,41616;21,2068;20,9831;21,5811;21,5609;21,986;22,1219;240,599;-0,656326;203,832;241,011;241,244;255;0;0;0
44902,41618;21,2131;20,9877;21,5899;21,5699;21,9932;22,125;239,518;-0,647011;203,812;240,705;241,566;255;0;0;0
44902,4162;21,2117;20,9872;21,5847;21,5604;21,9926;22,1218;237,466;-0,644089;203,835;240,174;242,446;255;0;0;0
44902,41623;21,2133;20,9924;21,5898;21,5679;21,9887;22,1277;238,951;-0,655579;203,825;238,434;240,301;255;0;0;0
44902,41625;21,2154;20,9846;21,5814;21,5604;21,9888;22,1292;240,945;-0,653542;203,82;241,144;239,328;255;0;0;0
44902,41627;21,2137;20,984;21,5887;21,5677;21,9942;22,1317;239,534;-0,661003;203,824;239,909;239,708;255;0;0;0
44902,41629;21,2151;20,9796;21,5863;21,5568;21,9937;22,1323;240,478;-0,645798;203,809;240,861;239,112;255;0;0;0
44902,41631;21,2086;20,9868;21,5821;21,5637;21,9953;22,1307;239,345;-0,656586;203,822;242,66;239,242;255;0;0;0
44902,41633;21,2066;20,9809;21,5862;21,5659;21,9886;22,1346;241,49;-0,652481;203,826;240,659;239,499;255;0;0;0
44902,41635;21,2147;20,9865;21,591;21,5677;21,9877;22,1281;240,593;-0,655846;203,847;241,605;241,843;255;0;0;0
44902,41638;21,2081;20,9887;21,5882;21,5745;21,9914;22,141;239,827;-0,65361;203,821;240,746;240,316;255;0;0;0
44902,4164;21,2149;20,9948;21,591;21,5701;21,9861;22,136;239,917;-0,649506;203,849;239,763;238,795;255;0;0;0
44902,41642;21,213;20,9874;21,5921;21,5709;21,9848;22,1339;238,623;-0,653847;203,857;241,153;246,71;255;0;0;0
44902,41644;21,2097;20,9976;21,5902;21,5691;21,9869;22,1367;239,768;-0,651108;203,825;238,877;238,971;255;0;0;0
44902,41646;21,2158;20,9901;21,5924;21,57;21,9903;22,1341;239,128;-0,643791;203,831;242,755;240,231;255;0;0;0
44902,41648;21,2182;20,9974;21,595;21,5723;21,9847;22,1337;241,177;-0,645012;203,825;241,057;239,052;255;0;0;0
44902,4165;21,2154;20,9911;21,589;21,564;21,9947;22,1334;238,482;-0,656601;203,829;239,725;239,439;255;0;0;0
44902,41652;21,2246;20,9949;21,5858;21,5673;21,9957;22,1297;240,48;-0,642784;203,846;239,934;242,537;255;0;0;0
44902,41655;21,2278;20,983;21,5832;21,5636;21,9937;22,1316;240,215;-0,650024;203,828;240,801;240,389;255;0;0;0
44902,41657;21,2238;20,9814;21,5833;21,5667;21,9866;22,1305;240,081;-0,653091;203,84;241,364;240,56;255;0;0;0
44902,41659;21,2217;20,9855;21,5865;21,5614;21,9869;22,1243;242,158;-0,65107;203,827;241,4;241,449;255;0;0;0
44902,41661;21,2163;20,9846;21,5817;21,5633;21,9944;22,1316;238,989;-0,646774;203,84;240,737;240,565;255;0;0;0
44902,41663;21,2188;20,9915;21,5889;21,5688;21,9831;22,1327;240,476;-0,650841;203,836;241,175;241,017;255;0;0;0
44902,41665;21,2084;20,9876;21,5854;21,5676;21,983;22,1348;240,218;-0,645271;203,857;241,172;237,99;255;0;0;0
44902,41667;21,2184;20,9962;21,595;21,5707;21,9891;22,1386;240,489;-0,64785;203,849;240,842;239,953;255;0;0;0
44902,4167;21,214;20,9925;21,5911;21,5669;21,9836;22,1372;239,112;-0,654396;203,845;241,778;238,42;255;0;0;0
44902,41672;21,2177;20,9947;21,5932;21,5722;21,9832;22,1395;240,595;-0,654434;203,845;241,803;240,859;255;0;0;0
44902,41674;21,22;20,9925;21,6006;21,5768;21,9854;22,138;239,09;-0,660973;203,845;241,884;238,554;255;0;0;0
44902,41676;21,2267;20,9896;21,5889;21,5716;21,9951;22,1365;239,653;-0,646599;203,839;240,951;240,038;255;0;0;0
44902,41678;21,2146;20,9868;21,5884;21,5697;21,9906;22,1372;240,553;-0,643539;203,836;241,043;241,186;255;0;0;0
44902,4168;21,2206;20,9896;21,5895;21,5666;21,9879;22,1309;241,453;-0,638596;203,856;241,689;239,976;255;0;0;0
44902,41682;21,2161;20,9876;21,5881;21,5667;21,9927;22,1336;240,902;-0,641281;203,861;242,415;240,495;255;0;0;0
44902,41685;21,2194;20,9944;21,5833;21,564;21,9888;22,1343;239,198;-0,650276;203,857;240,298;240,007;255;0;0;0
44902,41687;21,2203;20,9922;21,5858;21,5711;21,988;22,1348;239,229;-0,638382;203,833;240,398;241,866;255;0;0;0
44902,41689;21,2203;20,9884;21,5895;21,5685;21,992;22,1341;240,742;-0,647156;203,833;240,191;239,401;255;0;0;0
44902,41691;21,2186;20,9822;21,5831;21,566;21,9898;22,1414;239,422;-0,654503;203,856;239,926;238,154;255;0;0;0
44902,41693;21,2237;20,9851;21,5828;21,5646;21,9874;22,1357;241,155;-0,645645;203,846;241,663;238,126;255;0;0;0
44902,41695;21,2209;20,9827;21,5854;21,5652;21,9919;22,1387;238,308;-0,643364;203,852;241,285;240,897;255;0;0;0
44902,41697;21,2178;20,9862;21,5842;21,5631;21,9931;22,1385;240,381;-0,640327;203,864;242,4;238,685;255;0;0;0
44902,417;21,2238;20,9889;21,5836;21,5648;21,9898;22,1443;241,132;-0,642143;203,863;241,205;242,36;255;0;0;0
44902,41702;21,226;20,9882;21,5916;21,567;21,9855;22,1359;241,335;-0,654152;203,857;240,484;241,61;255;0;0;0
44902,41704;21,2281;20,9893;21,5903;21,5659;21,9912;22,1382;241,396;-0,647728;203,846;240,341;239,511;255;0;0;0
44902,41706;21,235;20,9929;21,5919;21,5687;21,9879;22,1422;241,606;-0,639;203,854;239,485;239,774;255;0;0;0
44902,41708;21,2336;20,9896;21,5947;21,5714;21,9861;22,1461;240,874;-0,64679;203,848;241,338;239,851;255;0;0;0
44902,4171;21,2359;20,984;21,5882;21,5689;21,9855;22,1476;238,009;-0,654083;203,85;240,756;240,87;255;0;0;0
44902,41712;21,226;20,9958;21,5858;21,5675;21,9821;22,1423;240,468;-0,6427;203,854;242,507;241,015;255;0;0;0
44902,41715;21,2271;20,9915;21,5911;21,5739;21,9991;22,1524;239,963;-0,630005;203,873;242,979;240,661;255;0;0;0
44902,41717;21,2263;20,989;21,5964;21,5638;21,9967;22,1504;240,215;-0,643402;203,857;241,762;237,695;255;0;0;0
44902,41719;21,2299;20,9811;21,5868;21,566;21,9892;22,1454;238,364;-0,661926;203,842;241,376;238,483;255;0;0;0
44902,41721;21,2304;20,9865;21,5855;21,5714;21,9904;22,1411;240,841;-0,653809;203,856;240,671;241,791;255;0;0;0
44902,41723;21,2227;20,9852;21,5834;21,5642;21,9931;22,1541;239,676;-0,665306;203,854;240,315;242,523;255;0;0;0
44902,41725;21,225;20,987;21,586;21,5691;21,9915;22,1443;240,041;-0,650963;203,846;241,713;240,575;255;0;0;0
44902,41727;21,2256;20,9865;21,5884;21,5703;21,9982;22,1489;240,38;-0,642578;203,869;240,522;239,528;255;0;0;0
44902,41729;21,2324;20,9939;21,5927;21,5741;21,994;22,1547;240,098;-0,648529;203,866;241,661;242,624;255;0;0;0
44902,41732;21,2273;20,992;21,5972;21,5733;21,9956;22,1578;241,308;-0,648476;203,871;240,615;240,27;255;0;0;0
44902,41734;21,2318;20,9955;21,5995;21,576;21,9973;22,1569;239,833;-0,645897;203,861;237,997;241,385;255;0;0;0
44902,41736;21,227;21,0027;21,6044;21,578;21,9939;22,1544;240,122;-0,655647;203,861;238,301;240,572;255;0;0;0
44902,41738;21,2289;21,0014;21,6085;21,5922;21,9914;22,1607;239,726;-0,653137;203,868;239,612;239,896;255;0;0;0
44902,4174;21,2312;21,0091;21,6065;21,5807;21,9847;22,1595;240,55;-0,636139;203,869;241,198;240,158;255;0;0;0
44902,41742;21,2289;20,9955;21,5942;21,581;21,9785;22,1588;240,815;-0,641464;203,865;241,243;239,282;255;0;0;0
44902,41744;21,2311;20,9972;21,5996;21,575;21,9836;22,1537;237,977;-0,634476;203,864;240,198;240,891;255;0;0;0
44902,41747;21,2312;20,9993;21,602;21,578;21,9795;22,1531;240,558;-0,658691;203,879;241,911;240,596;255;0;0;0
44902,41749;21,229;21,0118;21,6086;21,5875;21,9874;22,1584;238,116;-0,638702;203,872;242,325;240,369;255;0;0;0
44902,41751;21,2345;21,0033;21,6052;21,5852;21,9847;22,162;238,119;-0,647186;203,87;241,605;239,132;255;0;0;0
44902,41753;21,2407;21,007;21,611;21,5828;21,994;22,1576;238,785;-0,637169;203,86;243,614;241,342;255;0;0;0
44902,41755;21,2394;21,0062;21,6098;21,5875;21,989;22,1567;240,916;-0,648315;203,87;241,902;240,603;255;0;0;0
44902,41757;21,235;20,9962;21,6005;21,5774;21,9891;22,1512;239,484;-0,648148;203,863;236,034;240,927;255;0;0;0
44902,41759;21,2415;21,0007;21,5967;21,6034;21,9941;22,145;239,489;-0,646935;203,861;238,633;241,66;255;0;0;0
44902,41762;21,2404;21,0015;21,5997;21,7868;21,9897;22,1481;240,585;-0,64888;203,862;234,622;241,732;255;0;0;0
44902,41764;21,2342;20,9995;21,5979;21,9366;21,9891;22,1517;240,15;-0,649498;203,868;235,917;239,669;255;0;0;0
44902,41766;21,2313;20,999;21,6061;22,0203;21,9913;22,0964;238,905;-0,651588;203,879;237,358;241,422;255;0;0;0
44902,41768;21,2307;20,9965;21,5981;22,056;21,9928;21,9562;238,04;-0,652718;203,86;236,261;242,576;255;0;0;0
44902,4177;21,2339;21,0054;21,6053;22,04;21,9932;21,8273;237,697;-0,647995;203,867;235,764;238,595;255;0;0;0
44902,41772;21,2372;20,9998;21,5991;21,9224;21,989;21,7206;239,454;-0,66275;203,868;237,428;242,397;255;0;0;0
44902,41774;21,2352;21,0067;21,6074;21,8028;21,9914;21,6543;241,296;-0,654129;203,871;234,873;239,754;255;0;0;0
44902,41777;21,2431;21,0027;21,6015;21,7043;21,9965;21,6143;240,884;-0,657188;203,886;236,613;241,285;255;0;0;0
44902,41779;21,2348;21,0079;21,6081;21,6386;21,9852;21,5865;238,515;-0,653389;203,873;235,383;241,396;255;0;0;0
44902,41781;21,2434;21,0128;21,611;21,5918;21,9847;21,5602;240,619;-0,660599;203,88;236,827;241,241;255;0;0;0
44902,41783;21,2397;21,0113;21,6107;21,5607;21,9831;21,5555;240,94;-0,659096;203,88;236,069;241,032;255;0;0;0
44902,41785;21,2473;21,0125;21,6141;21,5393;21,9801;21,5451;241,877;-0,654762;203,886;236,865;240,176;255;0;0;0
