23_02_06_1_ao_4.csv;;;;;Em amarelo s�o os pontos de aquisi��o de temperatura;;;;;;;;;;
06/02/2023 08:09;;;;;Em verde s�o os pontos de aquisi��o de press�o;;;;;;;;;;
;;;;;;;;;;;;;;;
16;;;;;;;;;;;;;;;
TIME;" ""�C""";" ""�C""";" ""�C""";" ""�C""";" ""�C""";" ""�C""";" ""kPa""";" ""kPa""";" ""kPa""";" ""kPa""";" ""kPa""";" ""DIO""";" ""TOTAL""";" ""ALARM1""";" ""ALARM2"""
04TIME;" ""0401""";" ""0402""";" ""0403""";" ""0404""";" ""0405""";" ""0406""";" ""0407""";" ""0408""";" ""0409""";" ""0410""";" ""0417""";" ""04DIO""";" ""04TOTAL""";" ""04ALARM1""";" ""04ALARM2"""
44901,41749;21,2238;21,084;21,6641;21,7522;21,8932;22,0281;-3,37466;-0,646919;204,18;244,928;250,182;255;0;0;0
44901,41751;21,2243;21,0855;21,6565;21,7389;21,8961;22,0311;-3,36411;-0,652672;204,169;242,107;249,831;255;0;0;0
44901,41753;21,2316;21,0825;21,661;21,744;21,8948;22,0347;-3,37303;-0,648422;204,149;240,527;251,226;255;0;0;0
44901,41755;21,2207;21,0892;21,6594;21,7496;21,8927;22,0348;-3,37711;-0,656952;204,155;239,492;249,758;255;0;0;0
44901,41758;21,2346;21,092;21,666;21,7457;21,9072;22,0439;-3,37561;-0,640625;204,187;237,187;251,288;255;0;0;0
44901,4176;21,2318;21,0925;21,6685;21,7379;21,9092;22,0421;-3,37966;-0,641205;204,158;238,858;250,048;255;0;0;0
44901,41762;21,2335;21,0885;21,6582;21,703;21,9011;22,046;-3,37481;-0,631302;204,156;236,349;248,404;255;0;0;0
44901,41764;21,2256;21,0833;21,6587;21,6833;21,8999;22,0384;-3,3746;-0,631927;204,144;239,679;249,556;255;0;0;0
44901,41766;21,2282;21,0854;21,6611;21,6768;21,8996;22,0357;-3,36739;-0,647079;204,156;237,94;249,078;255;0;0;0
44901,41768;21,2253;21,0882;21,6646;21,7297;21,9013;22,0403;-3,36849;-0,644547;204,163;225,373;250,329;255;0;0;0
44901,4177;21,2299;21,0881;21,6661;21,7586;21,9065;22,0468;-3,37907;-0,648087;204,157;238,145;249,47;255;0;0;0
44901,41773;21,2368;21,0902;21,6685;21,718;21,9017;22,0359;-3,37714;-0,641685;204,162;237,804;251,091;255;0;0;0
44901,41775;21,2316;21,0898;21,6663;21,6551;21,8971;22,0386;-3,37608;-0,643013;204,166;237,333;249,619;255;0;0;0
44901,41777;21,2425;21,0977;21,6698;21,6127;21,9105;22,0347;-3,35812;-0,625885;204,174;239,242;251,597;255;0;0;0
44901,41779;21,2313;21,0881;21,6603;21,6121;21,9098;22,0319;-3,3718;-0,638756;204,158;238,723;249,909;255;0;0;0
44901,41781;21,2352;21,0909;21,6617;21,6317;21,8977;22,0376;-3,37861;-0,6483;204,165;239,107;250,063;255;0;0;0
44901,41783;21,2314;21,0854;21,658;21,619;21,8994;22,0282;-3,37335;-0,644569;204,152;236,788;250,161;255;0;0;0
44901,41785;21,2249;21,0834;21,659;21,5877;21,9019;22,0298;-3,38078;-0,653564;204,164;239,395;248,63;255;0;0;0
44901,41788;21,2344;21,087;21,6662;21,5713;21,8945;22,0381;-3,36977;-0,648384;204,162;238,055;250,313;255;0;0;0
44901,4179;21,2271;21,0898;21,6619;21,5536;21,9004;22,042;-3,36117;-0,635376;204,163;238,478;249,612;255;0;0;0
44901,41792;21,2303;21,0815;21,6539;21,5476;21,8977;22,0447;-3,37972;-0,649345;204,16;235,148;249,944;255;0;0;0
44901,41794;21,2308;21,0894;21,665;21,5624;21,9025;22,04;-3,35062;-0,642334;204,151;237,912;250,94;255;0;0;0
44901,41796;21,2272;21,0857;21,6685;21,6039;21,902;22,0421;-3,37488;-0,643311;204,153;238,517;249,832;255;0;0;0
44901,41798;21,2277;21,0909;21,6609;21,6262;21,9033;22,0396;-3,36747;-0,630936;204,157;237,963;248,979;255;0;0;0
44901,418;21,2295;21,0865;21,6573;21,6559;21,8947;22,0407;-3,37613;-0,654236;204,163;239,741;249,419;255;0;0;0
44901,41803;21,2249;21,0798;21,6582;21,6728;21,9041;22,0374;-3,36745;-0,62413;204,157;239,498;249,515;255;0;0;0
44901,41805;21,2359;21,0879;21,6586;21,6852;21,9044;22,0398;-3,38849;-0,66124;204,154;237,834;250,58;255;0;0;0
44901,41807;21,2318;21,088;21,6602;21,6945;21,9028;22,0422;-3,37843;-0,657982;204,143;238,101;247,748;255;0;0;0
44901,41809;21,2395;21,0958;21,6642;21,7034;21,9033;22,0376;-3,36853;-0,639725;204,168;237,379;250,374;255;0;0;0
44901,41811;21,2318;21,0944;21,6693;21,705;21,9019;22,0491;-3,37576;-0,658409;204,157;239,993;248,455;255;0;0;0
44901,41813;21,2397;21,0939;21,665;21,7071;21,9018;22,0501;-3,36094;-0,645859;204,172;238,025;248,385;255;0;0;0
44901,41815;21,2338;21,0919;21,6669;21,7117;21,9065;22,0498;-3,37086;-0,643845;204,16;238,02;249,009;255;0;0;0
44901,41818;21,2306;21,0953;21,6722;21,7145;21,9027;22,0494;-3,36026;-0,648499;204,16;238,439;248,92;255;0;0;0
44901,4182;21,2313;21,0791;21,6671;21,7076;21,907;22,0435;-3,37373;-0,654572;204,15;239,52;250,808;255;0;0;0
44901,41822;21,2391;21,0944;21,6655;21,7168;21,9065;22,0455;-3,35909;-0,649033;204,138;239,797;251,207;255;0;0;0
44901,41824;21,2324;21,0851;21,6603;21,7086;21,8997;22,049;-3,37786;-0,654114;204,135;235,848;249,204;255;0;0;0
44901,41826;21,2375;21,085;21,6657;21,7133;21,8984;22,044;-3,36536;-0,652557;204,132;238,036;250,848;255;0;0;0
44901,41828;21,2277;21,0836;21,6649;21,7151;21,9022;22,0404;-3,37403;-0,658905;204,141;237,109;248,999;255;0;0;0
44901,4183;21,232;21,0818;21,6647;21,7159;21,9001;22,0431;-3,39194;-0,662697;204,124;249,562;251,111;255;0;0;0
44901,41832;21,2299;21,0882;21,6612;21,7197;21,9008;22,0429;-3,37726;-0,650131;204,124;232,761;250,881;255;0;0;0
44901,41835;21,2265;21,0809;21,6631;21,7194;21,8965;22,0426;-3,36388;-0,647102;204,148;238,799;250,92;255;0;0;0
44901,41837;21,2215;21,0772;21,6586;21,719;21,8993;22,049;-3,3728;-0,659752;204,134;240,645;249,549;255;0;0;0
44901,41839;21,2272;21,0812;21,6572;21,7179;21,8925;22,0486;-3,38771;-0,648613;204,13;241,625;252,203;255;0;0;0
44901,41841;21,2333;21,0848;21,6577;21,7242;21,8896;22,0501;-3,37155;-0,652466;204,134;239,699;249,791;255;0;0;0
44901,41843;21,2333;21,0865;21,658;21,7233;21,8937;22,0568;-3,3683;-0,643082;204,137;238,105;251,577;255;0;0;0
44901,41845;21,2267;21,0792;21,6648;21,7229;21,8981;22,0581;-3,3894;-0,651627;204,131;238,067;247,323;255;0;0;0
44901,41847;21,2394;21,088;21,6613;21,6734;21,9008;22,0646;-3,37239;-0,655434;204,156;235,773;250,53;255;0;0;0
44901,4185;21,2381;21,0928;21,6615;21,6449;21,9092;22,0673;-3,3721;-0,643349;204,135;237,722;250,545;255;0;0;0
44901,41852;21,2327;21,088;21,6621;21,6739;21,9028;22,0686;-3,39098;-0,653992;204,139;237,958;249,329;255;0;0;0
44901,41854;21,2314;21,0874;21,6593;21,6961;21,9023;22,0607;-3,37509;-0,6586;204,131;239,703;250,771;255;0;0;0
44901,41856;21,2387;21,0839;21,658;21,7138;21,9007;22,0646;-3,3761;-0,64975;204,13;241,72;251,035;255;0;0;0
44901,41858;21,2415;21,0892;21,6717;21,7294;21,9025;22,0716;-3,37007;-0,66143;204,137;240,617;248,989;255;0;0;0
44901,4186;21,23;21,0886;21,6604;21,7275;21,9002;22,0663;-3,36759;-0,655861;204,133;238,668;249,149;255;0;0;0
44901,41862;21,2326;21,0839;21,6667;21,7322;21,9029;22,0686;-3,3738;-0,647507;204,136;240,942;248,448;255;0;0;0
44901,41865;21,2444;21,0896;21,671;21,7342;21,9073;22,0793;-3,38073;-0,65168;204,148;237,784;251,523;255;0;0;0
44901,41867;21,2437;21,0918;21,6615;21,7299;21,9028;22,0761;-3,37585;-0,656776;204,137;241,349;251,207;255;0;0;0
44901,41869;21,2324;21,0941;21,663;21,7343;21,9066;22,0815;-3,37901;-0,641685;204,118;240,231;250,404;255;0;0;0
44901,41871;21,2396;21,0919;21,6695;21,7327;21,9072;22,08;-3,38213;-0,662521;204,117;237,048;250,872;255;0;0;0
44901,41873;21,2373;21,0811;21,6657;21,7356;21,8972;22,0779;-3,3608;-0,653793;204,116;241,654;248,355;255;0;0;0
44901,41875;21,2369;21,0873;21,6682;21,7368;21,9044;22,0722;-3,36576;-0,654045;204,131;239,114;250,596;255;0;0;0
44901,41877;21,2378;21,0863;21,6615;21,7359;21,8977;22,074;-3,38631;-0,655037;204,107;237,696;249,213;255;0;0;0
44901,4188;21,2394;21,0867;21,6639;21,7321;21,8964;22,0767;-3,38133;-0,656166;204,12;240,062;248,087;255;0;0;0
44901,41882;21,2406;21,085;21,663;21,7303;21,899;22,0722;-3,3765;-0,646164;204,129;241,78;250,041;255;0;0;0
44901,41884;21,2338;21,0845;21,6675;21,7334;21,9001;22,0738;-3,37521;-0,647118;204,128;242,2;248,716;255;0;0;0
44901,41886;21,2345;21,0803;21,6597;21,7327;21,9017;22,0676;-3,36198;-0,647972;204,121;239,526;248,06;255;0;0;0
44901,41888;21,2299;21,0746;21,6532;21,7364;21,8942;22,0621;-3,36693;-0,652687;204,103;240,963;251,107;255;0;0;0
44901,4189;21,2322;21,0785;21,6598;21,7334;21,8972;22,051;-3,36961;-0,651283;204,107;242,114;248,338;255;0;0;0
44901,41892;21,2277;21,0784;21,6559;21,731;21,9001;22,0503;-3,37399;-0,648033;204,103;241,245;248,333;255;0;0;0
44901,41895;21,2265;21,0745;21,6616;21,7332;21,8975;22,0621;-3,37759;-0,66127;204,088;241,531;250,252;255;0;0;0
44901,41897;21,2317;21,0792;21,6531;21,7356;21,8901;22,0498;-3,3672;-0,642982;204,116;241,003;248,641;255;0;0;0
44901,41899;21,2363;21,0838;21,6649;21,7343;21,9011;22,0641;-3,3886;-0,651108;204,12;241,563;251,962;255;0;0;0
44901,41901;21,2417;21,093;21,6606;21,7381;21,9035;22,0589;-3,37009;-0,653389;204,124;241,382;247,487;255;0;0;0
44901,41903;21,2422;21,0827;21,6629;21,7314;21,8996;22,0693;-3,37408;-0,651024;204,144;240,556;251,929;255;0;0;0
44901,41905;21,2418;21,0874;21,6587;21,7284;21,906;22,0692;-3,38116;-0,673904;204,132;241,37;249,87;255;0;0;0
44901,41907;21,2432;21,0896;21,6679;21,7368;21,9063;22,0696;-3,37173;-0,663864;204,113;241,036;250,313;255;0;0;0
44901,41909;21,2446;21,0871;21,6612;21,7381;21,9037;22,0717;-3,38598;-0,641693;204,126;241,758;249,487;255;0;0;0
44901,41912;21,2351;21,0912;21,6597;21,7334;21,9005;22,0638;-3,37872;-0,640999;204,1;242,054;249,908;255;0;0;0
44901,41914;21,2381;21,0805;21,6624;21,7317;21,9002;22,0635;-3,38318;-0,644249;204,118;239,785;250,525;255;0;0;0
44901,41916;21,2368;21,0798;21,6609;21,7247;21,8977;22,0598;-3,3802;-0,654022;204,12;235,679;249,215;255;0;0;0
44901,41918;21,2347;21,0881;21,6586;21,7337;21,8956;22,054;-3,3694;-0,641861;204,117;239,396;249,425;255;0;0;0
44901,4192;21,239;21,0813;21,6604;21,7314;21,9022;22,055;-3,37939;-0,64035;204,112;240,127;249,504;255;0;0;0
44901,41922;21,238;21,0809;21,665;21,7296;21,9013;22,0589;-3,39555;-0,635254;204,097;240,614;251,002;255;0;0;0
44901,41924;21,246;21,0896;21,6688;21,7346;21,9013;22,056;-3,36942;-0,64444;204,117;254,415;251,124;255;0;0;0
44901,41927;21,2466;21,0851;21,6736;21,7348;21,9006;22,0538;-3,38683;-0,644958;204,078;238,193;249,96;255;0;0;0
44901,41929;21,24;21,0847;21,6607;21,7324;21,8974;22,0445;-3,38299;-0,65126;204,099;240,561;248,352;255;0;0;0
44901,41931;21,2423;21,0899;21,6643;21,733;21,9005;22,0366;-3,36269;-0,651199;204,07;240,302;249,656;255;0;0;0
44901,41933;21,2363;21,0891;21,6624;21,7325;21,9002;22,0438;-3,35882;-0,646355;204,114;241,647;249,816;255;0;0;0
44901,41935;21,2363;21,081;21,6656;21,7263;21,9062;22,0397;-3,36792;-0,657913;204,116;238,791;248,086;255;0;0;0
44901,41937;21,2341;21,0793;21,6624;21,7249;21,9025;22,0396;-3,37971;-0,653145;204,097;241,357;249,374;255;0;0;0
44901,41939;21,2324;21,0821;21,6664;21,7253;21,9038;22,0423;-3,38448;-0,663063;204,079;239,763;250,027;255;0;0;0
44901,41942;21,2414;21,0817;21,6573;21,7224;21,8969;22,0403;-3,38174;-0,648842;204,09;240,502;248,331;255;0;0;0
44901,41944;21,2382;21,0798;21,6625;21,7283;21,8977;22,039;-3,37405;-0,650673;204,114;238,577;250,161;255;0;0;0
44901,41946;21,2471;21,0844;21,6588;21,7247;21,8977;22,043;-3,37728;-0,650307;204,081;239,398;249,791;255;0;0;0
44901,41948;21,2477;21,08;21,6653;21,7281;21,9012;22,0457;-3,38618;-0,656097;204,079;241,55;248,183;255;0;0;0
44901,4195;21,2457;21,0888;21,6643;21,7291;21,8999;22,0396;-3,38473;-0,646599;204,082;241,143;249,661;255;0;0;0
44901,41952;21,2435;21,0864;21,6571;21,7316;21,8957;22,0332;-3,38667;-0,652641;204,088;240,029;250,867;255;0;0;0
44901,41954;21,2495;21,0899;21,6711;21,7265;21,9013;22,0426;-3,38797;-0,642838;204,085;239,143;249,61;255;0;0;0
44901,41957;21,247;21,0908;21,6684;21,7283;21,9024;22,0296;-3,37785;-0,627716;204,092;239,723;248,421;255;0;0;0
44901,41959;21,2511;21,086;21,6726;21,7221;21,9042;22,03;-3,37878;-0,643135;204,095;241,003;249,318;255;0;0;0
44901,41961;21,2437;21,0834;21,665;21,7228;21,9066;22,0237;-3,36614;-0,645538;204,091;240,627;248,274;255;0;0;0
44901,41963;21,2409;21,0854;21,6633;21,727;21,8993;22,0226;-3,3844;-0,647591;204,083;241,636;250,595;255;0;0;0
44901,41965;21,2428;21,0787;21,6649;21,7191;21,8993;22,0133;-3,37966;-0,646515;204,087;240,796;250,291;255;0;0;0
44901,41967;21,2335;21,0801;21,651;21,7189;21,8901;22,0021;-3,37648;-0,655418;204,077;239,917;247,696;255;0;0;0
44901,41969;21,2375;21,0737;21,6524;21,7176;21,8887;21,9993;-3,37547;-0,656113;204,078;241,241;250,971;255;0;0;0
44901,41972;21,2357;21,0687;21,6565;21,7216;21,8982;21,9951;-3,36943;-0,646355;204,075;240,783;251,266;255;0;0;0
44901,41974;21,2322;21,0712;21,658;21,7201;21,8932;21,9967;-3,3928;-0,655014;204,077;240,405;250,877;255;0;0;0
44901,41976;21,2419;21,0751;21,6568;21,7256;21,8941;21,9976;-3,37302;-0,647133;204,074;239,796;250,835;255;0;0;0
44901,41978;21,2402;21,0758;21,6589;21,7271;21,8953;21,991;-3,37834;-0,647575;204,076;239,575;249,559;255;0;0;0
44901,4198;21,2347;21,075;21,6597;21,7253;21,8977;21,9968;-3,37652;-0,649559;204,069;239,451;251,126;255;0;0;0
44901,41982;21,2399;21,078;21,6652;21,7209;21,8963;21,9961;-3,38542;-0,645836;204,05;237,963;251,652;255;0;0;0
44901,41984;21,244;21,0771;21,6624;21,7254;21,8969;22,0013;-3,36807;-0,650475;204,052;239,493;249,232;255;0;0;0
44901,41986;21,239;21,0844;21,663;21,7245;21,8979;21,9959;-3,37861;-0,637871;204,073;240,311;250,037;255;0;0;0
44901,41989;21,2403;21,0764;21,6653;21,7152;21,9002;21,9993;-3,39378;-0,647026;204,048;241,378;250,001;255;0;0;0
44901,41991;21,2417;21,0824;21,6616;21,7192;21,8989;22,0023;-3,38935;-0,651039;204,081;240,885;252,09;255;0;0;0
44901,41993;21,2462;21,0789;21,6638;21,7125;21,9042;22,0085;-3,38936;-0,652893;204,07;239,501;249,566;255;0;0;0
44901,41995;21,2418;21,0769;21,6676;21,7234;21,9;22,0086;-3,36833;-0,644669;204,079;236,344;250,191;255;0;0;0
44901,41997;21,2443;21,0856;21,6687;21,7349;21,898;22,0056;-3,37212;-0,641205;204,064;237,39;250,903;255;0;0;0
44901,41999;21,2371;21,081;21,6679;21,859;21,9042;22,0091;-3,37242;-0,660141;204,062;238,076;249,404;255;0;0;0
44901,42001;21,2371;21,0818;21,6606;21,9869;21,8932;22,0081;-3,38182;-0,652969;204,061;237,31;249,803;255;0;0;0
44901,42004;21,2376;21,0823;21,6615;22,0692;21,896;22,0023;-3,3718;-0,643692;204,074;239,102;250,737;255;0;0;0
44901,42006;21,2327;21,0801;21,6553;22,1198;21,8965;22,0009;-3,38644;-0,635284;204,045;243,036;247,661;255;0;0;0
44901,42008;21,2357;21,0729;21,6559;22,1554;21,8931;22,0024;-3,3899;-0,645172;204,059;239,402;248,639;255;0;0;0
44901,4201;21,2337;21,0678;21,6506;22,1626;21,8947;22,0031;-3,38193;-0,647911;204,055;240,203;253,155;255;0;0;0
44901,42012;21,2374;21,0741;21,6543;22,1741;21,8892;21,9982;-3,377;-0,650169;204,044;239,515;250,358;255;0;0;0
44901,42014;21,2382;21,077;21,6536;22,1639;21,8972;21,9956;-3,37868;-0,645729;204,042;240,062;250,532;255;0;0;0
44901,42016;21,2389;21,0742;21,6584;22,1688;21,8908;22,0034;-3,37951;-0,65554;204,033;237,819;250,26;255;0;0;0
44901,42019;21,2309;21,0683;21,6542;22,1673;21,8934;22,0049;-3,39227;-0,647446;204,045;237,325;248,48;255;0;0;0
44901,42021;21,2356;21,0699;21,653;22,1618;21,8955;22,0026;-3,39622;-0,643501;204,038;240,194;250,026;255;0;0;0
44901,42023;21,2317;21,0755;21,6597;22,1605;21,8861;21,9922;-3,38525;-0,66037;204,044;241,135;249,749;255;0;0;0
44901,42025;21,2369;21,071;21,6584;22,1638;21,8876;21,9984;-3,37129;-0,638458;204,05;240,373;247,939;255;0;0;0
44901,42027;21,2351;21,069;21,6561;22,1642;21,8912;21,9953;-3,36857;-0,650688;204,04;240,757;247,756;255;0;0;0
44901,42029;21,2397;21,0735;21,6543;22,1581;21,8943;22,0015;-3,3946;-0,658073;204,027;238,099;247,65;255;0;0;0
44901,42031;21,2348;21,0724;21,6499;22,1566;21,8852;21,9959;-3,38189;-0,657333;204,027;236,912;250,132;255;0;0;0
44901,42034;21,2308;21,0678;21,6537;22,1447;21,8925;21,9939;-3,36224;-0,649658;204,024;238,468;250,594;255;0;0;0
44901,42036;21,2341;21,0632;21,6537;22,0323;21,878;21,9978;-3,37234;-0,647308;204,029;238,519;251,587;255;0;0;0
44901,42038;21,2325;21,0666;21,6502;22,0047;21,8846;21,9989;-3,36978;-0,639587;204,023;237,438;247,224;255;0;0;0
44901,4204;21,2368;21,0765;21,6629;22,0327;21,8942;22,0048;-3,37769;-0,641747;204,025;244,501;249,869;255;0;0;0
44901,42042;21,2292;21,066;21,6606;22,0669;21,8952;22,0045;-3,37312;-0,641457;204,029;241,321;248,867;255;0;0;0
44901,42044;21,2416;21,0742;21,6561;22,0833;21,9043;22,0013;-3,38026;-0,64489;204,025;239,887;249,805;255;0;0;0
44901,42046;21,2317;21,0681;21,652;22,0959;21,8944;21,9974;-3,37583;-0,641617;204,032;238,191;249,162;255;0;0;0
44901,42049;21,2342;21,0753;21,6609;22,0931;21,8961;21,9989;-3,37962;-0,638893;204,025;241,352;251,338;255;0;0;0
44901,42051;21,2334;21,0714;21,6596;22,095;21,891;21,999;-3,37527;-0,648796;204,007;239,466;249,159;255;0;0;0
44901,42053;21,2306;21,07;21,6493;22,0921;21,8911;21,9843;-3,37744;-0,642281;204,023;240,319;248,944;255;0;0;0
44901,42055;21,2321;21,0649;21,6562;22,0977;21,8951;21,9872;-3,37064;-0,64521;204,025;240,409;250,095;255;0;0;0
44901,42057;21,2324;21,0679;21,6569;22,0927;21,8942;21,9901;-3,3717;-0,64592;204,016;240,723;249,468;255;0;0;0
44901,42059;21,2428;21,0727;21,6578;22,0919;21,8959;21,9914;-3,37621;-0,641411;204,011;240,532;250,412;255;0;0;0
44901,42061;21,2349;21,0699;21,6501;22,0956;21,8876;21,9892;-3,38206;-0,650688;204,016;240,497;250,049;255;0;0;0
44901,42063;21,2458;21,0718;21,6562;22,0941;21,8957;21,9868;-3,36963;-0,640312;204,008;241,657;251,018;255;0;0;0
44901,42066;21,2395;21,0762;21,6608;22,0912;21,8994;22,0012;-3,37836;-0,645607;204,001;239,583;250,098;255;0;0;0
44901,42068;21,2517;21,0787;21,6584;22,0941;21,8941;22,0014;-3,38903;-0,656479;204,03;238,698;249,54;255;0;0;0
44901,4207;21,2488;21,077;21,6611;22,0985;21,8982;22,0043;-3,38017;-0,647751;204,002;241,015;250,508;255;0;0;0
44901,42072;21,2365;21,0742;21,6595;22,0954;21,902;22,0058;-3,37937;-0,64209;203,984;240,58;248,43;255;0;0;0
44901,42074;21,243;21,0756;21,6594;22,0865;21,8906;22,0021;-3,35777;-0,645271;204,01;241,173;249,309;255;0;0;0
44901,42076;21,2399;21,0713;21,6604;22,0904;21,9012;22,0074;-3,38139;-0,646263;204,009;241,291;249,197;255;0;0;0
44901,42078;21,2445;21,0757;21,662;22,0827;21,8898;21,9973;-3,38049;-0,643433;203,992;241,644;248,565;255;0;0;0
44901,42081;21,2369;21,0719;21,6556;22,0821;21,8976;21,9986;-3,37883;-0,639809;203,985;241,834;248,425;255;0;0;0
44901,42083;21,236;21,0722;21,654;22,089;21,8975;22,0038;-3,3782;-0,649483;203,989;216,9;249,715;255;0;0;0
44901,42085;21,2412;21,075;21,6614;22,089;21,8942;22,0077;-3,37663;-0,648529;203,99;237,012;249,216;255;0;0;0
44901,42087;21,2447;21,0795;21,6576;22,087;21,9018;22,0086;-3,37791;-0,647659;203,992;237,067;249,995;255;0;0;0
44901,42089;21,2442;21,0749;21,6557;22,0891;21,8903;22,0084;-3,38339;-0,642853;203,988;238,982;248,998;255;0;0;0
44901,42091;21,2455;21,0779;21,6563;22,0954;21,8977;22,007;-3,36108;-0,638451;203,991;242,598;248,015;255;0;0;0
44901,42093;21,236;21,066;21,6572;22,1046;21,8972;22,0074;-3,37625;-0,661514;203,99;242,562;248,994;255;0;0;0
44901,42096;21,2422;21,0747;21,6629;22,1101;21,8952;22,0096;-3,36105;-0,638947;203,981;239,037;249,592;255;0;0;0
44901,42098;21,2485;21,071;21,6629;22,1101;21,8999;22,0143;-3,35406;-0,647011;203,992;241,193;249,278;255;0;0;0
44901,421;21,2444;21,0782;21,6689;22,1114;21,9015;22,015;-3,35515;-0,648651;203,995;241,037;251,92;255;0;0;0
44901,42102;21,2423;21,0699;21,6626;22,1101;21,9053;22,0157;-3,36169;-0,65554;203,971;240,176;249,321;255;0;0;0
44901,42104;21,2363;21,0706;21,6583;22,1121;21,892;21,9988;-3,36308;-0,645798;203,995;241,376;250,377;255;0;0;0
44901,42106;21,2347;21,0676;21,6565;22,1069;21,8867;22,0099;-3,38136;-0,646828;203,969;240,953;250,371;255;0;0;0
44901,42108;21,2314;21,0597;21,6436;22,1034;21,8808;21,9846;-3,36609;-0,643257;203,991;238,296;248,145;255;0;0;0
44901,42111;21,2284;21,0536;21,6494;22,1083;21,8754;21,9794;-3,38401;-0,647644;203,968;241,146;250,834;255;0;0;0
44901,42113;21,2261;21,0539;21,6442;22,1138;21,8793;21,9843;-3,3747;-0,639496;203,95;239,971;249,255;255;0;0;0
44901,42115;21,2208;21,0461;21,6393;22,1164;21,8761;21,9796;-3,38736;-0,637764;203,946;240,678;249,284;255;0;0;0
44901,42117;21,2378;21,069;21,646;22,1189;21,89;21,9853;-3,38442;-0,650513;203,974;241,405;250,85;255;0;0;0
44901,42119;21,236;21,061;21,6517;22,1127;21,8872;21,9851;-3,38113;-0,654167;203,971;238,566;249,478;255;0;0;0
44901,42121;21,2335;21,0716;21,6546;22,1139;21,8921;21,9973;-3,36867;-0,650841;203,954;241,871;248,277;255;0;0;0
44901,42123;21,2472;21,0708;21,6579;22,1156;21,8956;21,9872;-3,36421;-0,655106;203,962;239,525;247,284;255;0;0;0
44901,42126;21,2368;21,0689;21,6506;22,1026;21,8911;21,9909;-3,36865;-0,641121;203,962;241,202;249,008;255;0;0;0
44901,42128;21,2337;21,0628;21,6552;22,1004;21,8874;21,9804;-3,37504;-0,646492;203,959;240,806;251,05;255;0;0;0
44901,4213;21,2346;21,0623;21,6519;22,0988;21,897;21,985;-3,37615;-0,646477;203,957;240,359;249,757;255;0;0;0
44901,42132;21,2414;21,0621;21,6563;22,0984;21,8877;21,9825;-3,3735;-0,648705;203,955;239,056;249,064;255;0;0;0
44901,42134;21,2401;21,0687;21,6497;22,1023;21,891;21,9705;-3,37016;-0,652725;203,959;240,338;250,987;255;0;0;0
44901,42136;21,2363;21,063;21,6562;22,1013;21,8884;21,9801;-3,36094;-0,647064;203,96;240,332;251,357;255;0;0;0
44901,42138;21,2403;21,065;21,6582;22,0997;21,8932;21,9775;-3,36765;-0,646584;203,955;241,509;249,656;255;0;0;0
44901,4214;21,243;21,0602;21,6525;22,1035;21,8937;21,977;-3,37288;-0,636406;203,956;239,78;250,66;255;0;0;0
44901,42143;21,2308;21,0633;21,6542;22,101;21,885;21,9695;-3,38091;-0,656586;203,955;241,153;248,136;255;0;0;0
44901,42145;21,2333;21,0634;21,6465;22,1032;21,8859;21,9725;-3,37566;-0,654289;203,951;240,918;249,536;255;0;0;0
44901,42147;21,2378;21,0635;21,6516;22,1012;21,8925;21,9731;-3,37392;-0,643417;203,94;240,64;250,53;255;0;0;0
44901,42149;21,2349;21,0659;21,6561;22,1029;21,885;21,9692;-3,37935;-0,650345;203,96;241,79;250,61;255;0;0;0
44901,42151;21,2328;21,0603;21,6561;22,0913;21,8906;21,9714;-3,38389;-0,633354;203,956;240,405;251,27;255;0;0;0
44901,42153;21,2356;21,06;21,6564;22,0951;21,8879;21,9605;-3,36649;-0,642609;203,952;238,68;249,216;255;0;0;0
44901,42155;21,2328;21,0603;21,6455;22,0985;21,8838;21,9636;-3,36496;-0,650276;203,94;239,577;248,092;255;0;0;0
44901,42158;21,2349;21,0606;21,6454;22,0936;21,8844;21,9508;-3,37277;-0,649551;203,945;239,418;250,723;255;0;0;0
44901,4216;21,2355;21,0546;21,6507;22,0912;21,8821;21,9537;-3,38625;-0,657135;203,935;239,433;250,628;255;0;0;0
44901,42162;21,2247;21,0551;21,6449;22,0903;21,8813;21,9517;-3,37505;-0,656219;203,922;239,141;249,881;255;0;0;0
44901,42164;21,2287;21,055;21,6397;22,0831;21,8725;21,9418;-3,37826;-0,643486;203,932;239,109;249,82;255;0;0;0
44901,42166;21,2267;21,0559;21,6493;22,0912;21,8781;21,9519;-3,37739;-0,636917;203,92;240,859;247,36;255;0;0;0
44901,42168;21,2278;21,0564;21,6477;22,0903;21,8787;21,9495;-3,37413;-0,646317;203,93;239,95;250,064;255;0;0;0
44901,4217;21,2246;21,054;21,6459;22,0803;21,8813;21,9588;-3,38334;-0,662415;203,94;238,281;248,861;255;0;0;0
44901,42173;21,2274;21,0602;21,6527;22,0807;21,8807;21,9549;-3,37321;-0,647728;203,914;239,505;250,18;255;0;0;0
44901,42175;21,236;21,0626;21,6493;22,0821;21,8861;21,9759;-3,38207;-0,648148;203,928;240,677;249,116;255;0;0;0
44901,42177;21,2411;21,0611;21,6515;22,0819;21,8867;21,9701;-3,37337;-0,647278;203,938;241,178;248,292;255;0;0;0
44901,42179;21,243;21,0595;21,6538;22,0819;21,8874;21,9708;-3,38741;-0,640579;203,923;239,716;251,099;255;0;0;0
