"22_12_14_1_ao_4.csv"
"14/12/2022 09:20:13"
""
16
"TIME"; "°C"; "°C"; "°C"; "°C"; "°C"; "°C"; "kPa"; "kPa"; "kPa"; "kPa"; "kPa"; "DIO"; "TOTAL"; "ALARM1"; "ALARM2"
44909,427448240; 20,2913; 19,8507; 21,4501; 21,3219; 20,8999; 21,1567; -4,11131; -1,51766; 239,733; 96,6550; 247,843; 255; 0; 0; 0
44909,427469629; 20,2872; 19,8537; 21,4537; 21,2268; 20,9052; 21,1108; -4,09904; -1,51530; 239,486; 96,6048; 247,458; 255; 0; 0; 0
44909,427491018; 20,2937; 19,8521; 21,4563; 21,1658; 20,9024; 21,0899; -4,10229; -1,52476; 239,070; 96,6231; 249,019; 255; 0; 0; 0
44909,427512407; 20,2941; 19,8520; 21,4570; 21,1182; 20,9019; 21,0771; -4,10267; -1,52391; 239,275; 96,6939; 247,541; 255; 0; 0; 0
44909,427533796; 20,2831; 19,8545; 21,4478; 21,0876; 20,9019; 21,0667; -4,09592; -1,51820; 238,464; 96,8330; 247,354; 255; 0; 0; 0
44909,427555185; 20,2922; 19,8553; 21,4521; 21,0742; 20,9069; 21,0687; -4,10661; -1,52261; 239,706; 96,2907; 247,360; 255; 0; 0; 0
44909,427576574; 20,2913; 19,8519; 21,4488; 21,0651; 20,9061; 21,0629; -4,10390; -1,52363; 239,226; 96,6946; 246,495; 255; 0; 0; 0
44909,427597962; 20,2919; 19,8575; 21,4445; 21,0587; 20,9064; 21,0568; -4,09892; -1,52215; 238,809; 96,1172; 247,548; 255; 0; 0; 0
44909,427619351; 20,2926; 19,8559; 21,4570; 21,0620; 20,9068; 21,0711; -4,11897; -1,51299; 238,245; 96,9242; 249,034; 255; 0; 0; 0
44909,427640740; 20,2967; 19,8551; 21,4534; 21,0645; 20,9018; 21,0767; -4,10977; -1,50705; 239,729; 156,868; 247,021; 255; 0; 0; 0
44909,427662233; 20,2937; 19,8598; 21,4519; 21,0629; 20,9053; 21,0713; -4,10549; -1,52077; 238,608; 150,886; 246,926; 255; 0; 0; 0
44909,427683622; 20,2950; 19,8531; 21,4510; 21,0605; 20,9024; 21,0822; -4,10402; -1,53293; 239,483; 149,939; 248,819; 255; 0; 0; 0
44909,427705011; 20,2887; 19,8583; 21,4474; 21,0545; 20,9045; 21,0767; -4,10808; -1,52079; 239,978; 149,594; 247,269; 255; 0; 0; 0
44909,427726400; 20,2972; 19,8542; 21,4493; 21,0560; 20,9008; 21,0595; -4,11175; -1,52705; 238,207; 150,005; 248,564; 255; 0; 0; 0
44909,427747789; 20,2914; 19,8594; 21,4484; 21,0511; 20,9012; 21,0485; -4,09150; -1,52448; 238,424; 150,498; 248,060; 255; 0; 0; 0
44909,427769178; 20,2886; 19,8549; 21,4423; 21,0433; 20,9108; 21,0342; -4,09580; -1,51924; 239,532; 150,249; 249,172; 255; 0; 0; 0
44909,427790567; 20,2964; 19,8528; 21,4467; 21,0247; 20,9074; 21,0367; -4,10143; -1,51792; 237,708; 148,895; 247,035; 255; 0; 0; 0
44909,427811956; 20,2982; 19,8627; 21,4460; 21,0129; 20,9090; 21,0314; -4,09624; -1,52168; 237,809; 149,222; 247,838; 255; 0; 0; 0
44909,427833344; 20,2926; 19,8613; 21,4430; 21,0163; 20,9073; 21,0323; -4,11040; -1,51962; 241,568; 148,928; 245,245; 255; 0; 0; 0
44909,427854733; 20,2922; 19,8602; 21,4496; 21,0157; 20,9119; 21,0335; -4,10402; -1,52695; 239,911; 149,861; 248,346; 255; 0; 0; 0
44909,427876111; 20,2873; 19,8561; 21,4398; 21,0050; 20,9060; 21,0274; -4,09772; -1,51109; 240,306; 149,732; 247,919; 255; 0; 0; 0
44909,427897499; 20,2887; 19,8548; 21,4416; 21,0077; 20,9033; 21,0319; -4,10816; -1,52069; 239,490; 117,977; 248,971; 255; 0; 0; 0
44909,427918888; 20,2864; 19,8521; 21,4403; 21,0060; 20,9022; 21,0346; -4,11298; -1,52669; 238,756; 91,7968; 248,839; 255; 0; 0; 0
44909,427940277; 20,2918; 19,8507; 21,4430; 21,0104; 20,9011; 21,0307; -4,10308; -1,52787; 239,966; 65,6984; 248,453; 255; 0; 0; 0
44909,427961770; 20,2962; 19,8550; 21,4416; 21,0241; 20,9050; 21,0318; -4,09341; -1,51000; 239,442; 45,1140; 248,176; 255; 0; 0; 0
44909,427983159; 20,2951; 19,8475; 21,4420; 21,0270; 20,9037; 21,0375; -4,09751; -1,52462; 239,814; 34,8205; 246,746; 255; 0; 0; 0
44909,428004548; 20,3007; 19,8534; 21,4404; 21,0344; 20,9044; 21,0555; -4,10120; -1,51654; 238,478; 22,6390; 246,108; 255; 0; 0; 0
44909,428025937; 20,2981; 19,8523; 21,4466; 21,0389; 20,9108; 21,0607; -4,10143; -1,51493; 239,325; 18,9572; 248,872; 255; 0; 0; 0
44909,428047326; 20,2902; 19,8506; 21,4386; 21,0382; 20,9035; 21,0647; -4,10802; -1,51355; 241,255; -3,96376; 248,866; 255; 0; 0; 0
44909,428068715; 20,2962; 19,8535; 21,4411; 21,0503; 20,9102; 21,0859; -4,11183; -1,52542; 238,833; -0,300133; 248,507; 255; 0; 0; 0
44909,428090104; 20,2935; 19,8596; 21,4381; 21,0593; 20,9052; 21,1046; -4,10781; -1,51733; 239,832; 0,0115280; 245,990; 255; 0; 0; 0
44909,428111493; 20,2986; 19,8549; 21,4304; 21,0587; 20,9012; 21,1188; -4,11187; -1,51981; 238,876; -1,87891; 248,306; 255; 0; 0; 0
44909,428132881; 20,2922; 19,8511; 21,4311; 21,0579; 20,9066; 21,1366; -4,11691; -1,53477; 239,371; -1,16786; 246,676; 255; 0; 0; 0
44909,428154270; 20,2965; 19,8491; 21,4323; 21,0570; 20,9000; 21,1614; -4,10918; -1,51514; 239,050; -1,16961; 248,710; 255; 0; 0; 0
44909,428175659; 20,2903; 19,8537; 21,4340; 21,0653; 20,9048; 21,1710; -4,10139; -1,51893; 239,662; -1,15848; 249,166; 255; 0; 0; 0
44909,428197048; 20,2922; 19,8482; 21,4291; 21,0648; 20,9043; 21,1898; -4,11543; -1,51933; 238,031; -1,17225; 247,782; 255; 0; 0; 0
44909,428218449; 20,2890; 19,8485; 21,4291; 21,0657; 20,9026; 21,2194; -4,11005; -1,52196; 239,361; -1,18253; 249,440; 255; 0; 0; 0
44909,428239837; 20,2962; 19,8560; 21,4350; 21,0665; 20,8987; 21,2349; -4,10221; -1,52537; 237,283; -1,18536; 247,463; 255; 0; 0; 0
44909,428261226; 20,2867; 19,8477; 21,4232; 21,0543; 20,8987; 21,2354; -4,10213; -1,51907; 238,027; -1,19971; 246,835; 255; 0; 0; 0
44909,428282604; 20,2830; 19,8405; 21,4230; 21,0544; 20,8970; 21,2520; -4,10108; -1,52630; 240,143; -1,19174; 246,705; 255; 0; 0; 0
44909,428304004; 20,2912; 19,8506; 21,4285; 21,0615; 20,9018; 21,2563; -4,09770; -1,51527; 239,977; -1,18193; 248,707; 255; 0; 0; 0
44909,428325381; 20,2923; 19,8479; 21,4250; 21,0540; 20,8970; 21,2670; -4,10532; -1,51672; 238,763; -1,18829; 248,116; 255; 0; 0; 0
44909,428346770; 20,2903; 19,8448; 21,4213; 21,0636; 20,8951; 21,2624; -4,10581; -1,52782; 238,509; -1,19595; 247,447; 255; 0; 0; 0
44909,428368159; 20,2933; 19,8503; 21,4202; 21,0628; 20,8975; 21,2593; -4,10437; -1,51819; 239,481; -1,20971; 249,032; 255; 0; 0; 0
44909,428389548; 20,2870; 19,8479; 21,4214; 21,0570; 20,8985; 21,2724; -4,12012; -1,53046; 238,719; -1,21224; 248,384; 255; 0; 0; 0
44909,428410937; 20,2875; 19,8525; 21,4188; 21,0596; 20,9024; 21,2643; -4,09699; -1,52034; 240,199; -1,20303; 247,918; 255; 0; 0; 0
44909,428432326; 20,2860; 19,8463; 21,4150; 21,0528; 20,8922; 21,2620; -4,09401; -1,51949; 237,788; -1,21308; 248,945; 255; 0; 0; 0
44909,428453715; 20,2883; 19,8408; 21,4198; 21,0618; 20,8981; 21,2735; -4,10764; -1,53127; 239,071; -1,21230; 247,693; 255; 0; 0; 0
44909,428475104; 20,2885; 19,8436; 21,4228; 21,0561; 20,8983; 21,2790; -4,08971; -1,51936; 238,362; -1,20316; 246,586; 255; 0; 0; 0
44909,428496493; 20,2864; 19,8420; 21,4197; 21,0593; 20,9008; 21,2792; -4,09641; -1,51778; 238,287; -1,20955; 248,690; 255; 0; 0; 0
44909,428517881; 20,2984; 19,8515; 21,4211; 21,0664; 20,9018; 21,2957; -4,10120; -1,53849; 238,883; -1,20750; 249,283; 255; 0; 0; 0
44909,428539270; 20,2937; 19,8521; 21,4268; 21,0659; 20,9035; 21,2936; -4,10903; -1,52670; 239,293; -1,20940; 248,120; 255; 0; 0; 0
44909,428560659; 20,3027; 19,8531; 21,4315; 21,0648; 20,9035; 21,2897; -4,08924; -1,52512; 237,769; -1,21153; 247,362; 255; 0; 0; 0
44909,428582048; 20,3020; 19,8577; 21,4315; 21,0701; 20,9066; 21,2844; -4,10625; -1,52492; 239,527; -1,20584; 246,992; 255; 0; 0; 0
44909,428603437; 20,3018; 19,8624; 21,4298; 21,0678; 20,9082; 21,2791; -4,10501; -1,52699; 238,903; -1,21410; 246,190; 255; 0; 0; 0
44909,428624826; 20,3063; 19,8576; 21,4250; 21,0702; 20,9077; 21,2817; -4,10318; -1,53162; 239,338; -1,21653; 248,231; 255; 0; 0; 0
44909,428646215; 20,2903; 19,8464; 21,4217; 21,0689; 20,9015; 21,2823; -4,11044; -1,53169; 237,534; -1,20039; 248,504; 255; 0; 0; 0
44909,428667604; 20,2903; 19,8504; 21,4194; 21,0541; 20,8950; 21,2841; -4,09872; -1,52018; 239,331; -1,20779; 249,035; 255; 0; 0; 0
44909,428688993; 20,2908; 19,8403; 21,4205; 21,0637; 20,9015; 21,2914; -4,09468; -1,51740; 238,335; -1,22424; 248,514; 255; 0; 0; 0
44909,428710381; 20,2854; 19,8417; 21,4121; 21,0591; 20,8967; 21,2934; -4,08842; -1,52145; 238,910; -1,21106; 249,341; 255; 0; 0; 0
44909,428731770; 20,2885; 19,8455; 21,4079; 21,0575; 20,8948; 21,2957; -4,09811; -1,52630; 238,612; -1,21740; 246,057; 255; 0; 0; 0
44909,428753159; 20,2873; 19,8462; 21,4149; 21,0536; 20,8963; 21,2898; -4,09222; -1,52709; 238,366; -1,20518; 246,642; 255; 0; 0; 0
44909,428774548; 20,2956; 19,8515; 21,4174; 21,0669; 20,9056; 21,3044; -4,10290; -1,52655; 239,267; -1,21532; 248,804; 255; 0; 0; 0
44909,428795937; 20,2999; 19,8453; 21,4152; 21,0668; 20,9091; 21,3089; -4,10075; -1,51587; 239,197; -1,21629; 248,687; 255; 0; 0; 0
44909,428817326; 20,2963; 19,8492; 21,4131; 21,0664; 20,8989; 21,3013; -4,09300; -1,52110; 239,410; -1,21156; 246,261; 255; 0; 0; 0
44909,428838715; 20,2900; 19,8509; 21,4140; 21,0633; 20,9015; 21,3061; -4,10440; -1,51693; 239,421; -1,21056; 248,739; 255; 0; 0; 0
44909,428860104; 20,2988; 19,8511; 21,4076; 21,0581; 20,9020; 21,3112; -4,10590; -1,52227; 240,272; -1,20400; 249,764; 255; 0; 0; 0
44909,428881504; 20,3005; 19,8540; 21,4149; 21,0612; 20,9040; 21,3043; -4,10979; -1,52142; 238,956; -1,20349; 248,653; 255; 0; 0; 0
44909,428902881; 20,2983; 19,8451; 21,4141; 21,0631; 20,9072; 21,3098; -4,10090; -1,51801; 241,065; -1,22112; 246,462; 255; 0; 0; 0
44909,428924270; 20,2948; 19,8488; 21,4117; 21,0692; 20,8978; 21,2921; -4,09937; -1,52353; 237,154; -1,20489; 247,982; 255; 0; 0; 0
44909,428945659; 20,2911; 19,8408; 21,4121; 21,0588; 20,9057; 21,2992; -4,10783; -1,53362; 237,919; -1,20882; 248,140; 255; 0; 0; 0
44909,428967060; 20,2921; 19,8478; 21,4030; 21,0612; 20,9052; 21,2934; -4,10565; -1,52372; 240,176; -1,21313; 246,267; 255; 0; 0; 0
44909,428988449; 20,2954; 19,8494; 21,4084; 21,0596; 20,8962; 21,2932; -4,10350; -1,52737; 238,830; -1,21696; 247,804; 255; 0; 0; 0
44909,429009837; 20,2881; 19,8499; 21,4042; 21,0620; 20,9015; 21,2915; -4,11004; -1,51689; 238,615; -1,21627; 247,886; 255; 0; 0; 0
44909,429031215; 20,2877; 19,8414; 21,3961; 21,0532; 20,8962; 21,2816; -4,10738; -1,51672; 239,773; -1,21891; 248,375; 255; 0; 0; 0
44909,429052604; 20,2880; 19,8419; 21,3982; 21,0613; 20,8996; 21,2809; -4,09341; -1,51959; 238,484; -1,20945; 248,547; 255; 0; 0; 0
44909,429073993; 20,2870; 19,8294; 21,3984; 21,0513; 20,8909; 21,2774; -4,11553; -1,53379; 240,144; -1,20887; 246,816; 255; 0; 0; 0
44909,429095381; 20,2895; 19,8387; 21,3942; 21,0575; 20,8940; 21,2773; -4,10271; -1,52780; 237,750; -1,22415; 247,608; 255; 0; 0; 0
44909,429116770; 20,2850; 19,8371; 21,3979; 21,0526; 20,8905; 21,2805; -4,10451; -1,52377; 238,859; -1,21513; 246,384; 255; 0; 0; 0
44909,429138159; 20,2902; 19,8390; 21,3980; 21,0485; 20,8858; 21,2862; -4,11263; -1,53001; 238,941; -1,20823; 248,084; 255; 0; 0; 0
44909,429159548; 20,2942; 19,8403; 21,4011; 21,0562; 20,8994; 21,2797; -4,09784; -1,52106; 237,383; -1,19742; 248,369; 255; 0; 0; 0
44909,429180937; 20,2870; 19,8389; 21,4012; 21,0598; 20,8978; 21,2914; -4,09523; -1,52438; 238,866; -1,20660; 247,048; 255; 0; 0; 0
44909,429202337; 20,2923; 19,8439; 21,3980; 21,0618; 20,9023; 21,2923; -4,10240; -1,51971; 237,711; -1,19527; 247,034; 255; 0; 0; 0
44909,429223726; 20,2982; 19,8479; 21,4015; 21,0577; 20,8943; 21,2830; -4,10922; -1,52582; 238,809; -1,20941; 247,399; 255; 0; 0; 0
44909,429245115; 20,2969; 19,8436; 21,3985; 21,0565; 20,9025; 21,2789; -4,09412; -1,51340; 237,851; -1,21279; 247,095; 255; 0; 0; 0
44909,429266504; 20,2915; 19,8422; 21,3961; 21,0560; 20,8976; 21,2793; -4,10032; -1,52326; 239,153; -1,20109; 249,845; 255; 0; 0; 0
44909,429287881; 20,2935; 19,8393; 21,3949; 21,0598; 20,8991; 21,2917; -4,10931; -1,53484; 238,712; -1,22031; 248,202; 255; 0; 0; 0
44909,429309270; 20,2898; 19,8491; 21,3970; 21,0560; 20,8973; 21,2857; -4,09749; -1,52093; 237,996; -1,20346; 247,168; 255; 0; 0; 0
44909,429330659; 20,2977; 19,8484; 21,4019; 21,0584; 20,9060; 21,2893; -4,11765; -1,52788; 237,275; -1,20941; 246,382; 255; 0; 0; 0
44909,429352048; 20,2948; 19,8482; 21,4019; 21,0605; 20,9004; 21,2902; -4,09908; -1,52370; 239,465; -1,21078; 249,721; 255; 0; 0; 0
44909,429373437; 20,2983; 19,8450; 21,4040; 21,0578; 20,9052; 21,2992; -4,10607; -1,52911; 239,849; -1,20406; 249,386; 255; 0; 0; 0
44909,429394826; 20,2997; 19,8454; 21,3991; 21,0593; 20,9008; 21,2943; -4,09293; -1,52467; 237,663; -1,21345; 248,454; 255; 0; 0; 0
44909,429416215; 20,2937; 19,8466; 21,3936; 21,0559; 20,8977; 21,2864; -4,10123; -1,52363; 237,164; -1,21710; 248,887; 255; 0; 0; 0
44909,429437615; 20,2917; 19,8378; 21,3942; 21,0566; 20,8987; 21,2935; -4,10883; -1,52818; 238,968; -1,21088; 248,453; 255; 0; 0; 0
44909,429459004; 20,2910; 19,8422; 21,3942; 21,0548; 20,8992; 21,2849; -4,10713; -1,52087; 238,220; -1,19576; 246,933; 255; 0; 0; 0
44909,429480393; 20,2876; 19,8386; 21,3947; 21,0512; 20,8953; 21,2847; -4,11428; -1,53193; 238,745; -1,19807; 246,732; 255; 0; 0; 0
44909,429501782; 20,2878; 19,8350; 21,3946; 21,0466; 20,8957; 21,2836; -4,10449; -1,52685; 240,452; -1,18433; 249,034; 255; 0; 0; 0
44909,429523171; 20,2875; 19,8377; 21,3850; 21,0549; 20,8923; 21,2748; -4,11752; -1,51826; 239,029; -1,21350; 247,443; 255; 0; 0; 0
44909,429544560; 20,2961; 19,8417; 21,3977; 21,0523; 20,8930; 21,2711; -4,11306; -1,53164; 238,800; -1,21348; 245,945; 255; 0; 0; 0
44909,429565949; 20,3003; 19,8443; 21,3896; 21,0591; 20,8970; 21,2667; -4,09845; -1,51753; 238,437; -1,20938; 248,290; 255; 0; 0; 0
44909,429587337; 20,3006; 19,8418; 21,3911; 21,0506; 20,9008; 21,2688; -4,10674; -1,52062; 239,628; -1,21273; 249,469; 255; 0; 0; 0
44909,429608726; 20,2987; 19,8374; 21,3894; 21,0574; 20,9079; 21,2764; -4,11452; -1,52494; 236,671; -1,21783; 246,533; 255; 0; 0; 0
44909,429630115; 20,3015; 19,8422; 21,3893; 21,0534; 20,9006; 21,2943; -4,09076; -1,52344; 240,374; -1,20480; 248,790; 255; 0; 0; 0
44909,429651504; 20,2973; 19,8450; 21,3909; 21,0528; 20,8983; 21,3505; -4,10748; -1,52412; 238,019; -1,21333; 249,771; 255; 0; 0; 0
44909,429672893; 20,2958; 19,8403; 21,3900; 21,0500; 20,8988; 21,4311; -4,11242; -1,51935; 238,864; -1,21031; 248,939; 255; 0; 0; 0
44909,429694282; 20,2938; 19,8433; 21,3896; 21,0527; 20,8980; 21,4988; -4,10548; -1,51776; 239,505; -1,20708; 247,546; 255; 0; 0; 0
44909,429715659; 20,2886; 19,8373; 21,3942; 21,0488; 20,8963; 21,5464; -4,09973; -1,51571; 239,349; -1,21053; 246,439; 255; 0; 0; 0
44909,429737060; 20,2993; 19,8437; 21,3809; 21,0532; 20,9002; 21,5502; -4,10489; -1,52206; 239,106; -1,20781; 247,386; 255; 0; 0; 0
44909,429758449; 20,2926; 19,8389; 21,3835; 21,0523; 20,8932; 21,5035; -4,09910; -1,50587; 240,139; -1,21061; 250,107; 255; 0; 0; 0
44909,429779837; 20,2943; 19,8394; 21,3818; 21,0518; 20,8972; 21,4453; -4,08475; -1,52399; 240,205; -1,20644; 250,614; 255; 0; 0; 0
44909,429801215; 20,2957; 19,8383; 21,3814; 21,0477; 20,9010; 21,4021; -4,11497; -1,52179; 239,109; -1,21588; 247,267; 255; 0; 0; 0
44909,429822604; 20,2916; 19,8393; 21,3821; 21,0433; 20,8914; 21,3745; -4,10164; -1,52137; 238,270; -1,21459; 249,902; 255; 0; 0; 0
44909,429843993; 20,2943; 19,8466; 21,3905; 21,0490; 20,8943; 21,3592; -4,09800; -1,51424; 239,212; -1,21336; 246,577; 255; 0; 0; 0
44909,429865381; 20,2919; 19,8355; 21,3804; 21,0490; 20,8990; 21,3433; -4,10122; -1,52981; 238,131; -1,22227; 249,446; 255; 0; 0; 0
44909,429886770; 20,2919; 19,8454; 21,3847; 21,0522; 20,8963; 21,3376; -4,09438; -1,52126; 237,952; -1,21094; 249,541; 255; 0; 0; 0
44909,429908159; 20,2944; 19,8420; 21,3860; 21,0447; 20,8951; 21,3290; -4,10181; -1,52827; 238,579; -1,21945; 249,607; 255; 0; 0; 0
44909,429929548; 20,3012; 19,8436; 21,3862; 21,0509; 20,9001; 21,3315; -4,10236; -1,51881; 236,955; -1,22030; 248,909; 255; 0; 0; 0
44909,429950937; 20,3004; 19,8462; 21,3881; 21,0492; 20,9015; 21,3276; -4,10956; -1,52441; 239,616; -1,21884; 247,549; 255; 0; 0; 0
44909,429972326; 20,2982; 19,8427; 21,3824; 21,0521; 20,9007; 21,3340; -4,10426; -1,52153; 239,500; -1,21671; 248,552; 255; 0; 0; 0
44909,429993715; 20,3000; 19,8407; 21,3878; 21,0477; 20,9012; 21,3518; -4,10518; -1,52107; 238,036; -1,22095; 248,403; 255; 0; 0; 0
44909,430015104; 20,2983; 19,8391; 21,3862; 21,0535; 20,9026; 21,4023; -4,10513; -1,54617; 238,660; -1,20995; 248,833; 255; 0; 0; 0
44909,430036493; 20,2974; 19,8460; 21,3801; 21,0449; 20,9010; 21,4424; -4,09309; -1,52810; 238,799; -1,21744; 248,371; 255; 0; 0; 0
44909,430057881; 20,2953; 19,8372; 21,3836; 21,0500; 20,8971; 21,4887; -4,10279; -1,53745; 236,414; -1,22571; 248,313; 255; 0; 0; 0
44909,430079270; 20,2966; 19,8430; 21,3856; 21,0512; 20,8947; 21,5308; -4,08671; -1,52552; 238,004; -1,21956; 249,055; 255; 0; 0; 0
44909,430100659; 20,2979; 19,8428; 21,3834; 21,0449; 20,9012; 21,5742; -4,11594; -1,53455; 236,485; -1,22168; 246,695; 255; 0; 0; 0
44909,430122048; 20,2979; 19,8406; 21,3831; 21,0447; 20,9024; 21,5995; -4,11748; -1,53202; 238,301; -1,21026; 248,114; 255; 0; 0; 0
44909,430143437; 20,3006; 19,8452; 21,3843; 21,0428; 20,8952; 21,6162; -4,10040; -1,52158; 239,581; -1,21327; 248,561; 255; 0; 0; 0
44909,430164826; 20,2961; 19,8401; 21,3843; 21,0432; 20,9005; 21,6373; -4,11493; -1,53451; 238,334; -1,21120; 250,533; 255; 0; 0; 0
44909,430186215; 20,2957; 19,8377; 21,3775; 21,0356; 20,8899; 21,6456; -4,09989; -1,51472; 241,014; -1,19711; 249,062; 255; 0; 0; 0
44909,430207604; 20,2939; 19,8327; 21,3708; 21,0411; 20,8953; 21,6514; -4,10228; -1,52314; 239,746; -1,20512; 247,283; 255; 0; 0; 0
44909,430228993; 20,2892; 19,8341; 21,3732; 21,0406; 20,8878; 21,6508; -4,09721; -1,50272; 240,616; -1,21187; 247,708; 255; 0; 0; 0
44909,430250381; 20,2866; 19,8346; 21,3711; 21,0350; 20,8983; 21,6578; -4,10551; -1,52494; 238,201; -1,21764; 248,398; 255; 0; 0; 0
44909,430271770; 20,2883; 19,8343; 21,3680; 21,0355; 20,8918; 21,6662; -4,09425; -1,53034; 239,274; -1,20932; 248,263; 255; 0; 0; 0
44909,430293159; 20,2942; 19,8357; 21,3724; 21,0343; 20,8895; 21,6650; -4,10565; -1,52779; 239,465; -1,21552; 246,109; 255; 0; 0; 0
44909,430314548; 20,2964; 19,8468; 21,3790; 21,0455; 20,8935; 21,6800; -4,09291; -1,53026; 238,647; -1,21030; 246,874; 255; 0; 0; 0
44909,430335937; 20,3018; 19,8421; 21,3746; 21,0457; 20,9002; 21,6819; -4,10194; -1,52010; 239,375; -1,20533; 246,378; 255; 0; 0; 0
44909,430357326; 20,3064; 19,8447; 21,3813; 21,0411; 20,8945; 21,6925; -4,10325; -1,52715; 238,317; -1,20709; 251,006; 255; 0; 0; 0
44909,430378715; 20,3027; 19,8481; 21,3741; 21,0455; 20,9008; 21,6924; -4,10899; -1,52454; 239,430; -1,20356; 247,413; 255; 0; 0; 0
44909,430400092; 20,3051; 19,8439; 21,3732; 21,0349; 20,9011; 21,6972; -4,10729; -1,52890; 238,030; -1,19835; 244,871; 255; 0; 0; 0
44909,430421493; 20,3041; 19,8394; 21,3736; 21,0404; 20,8942; 21,7032; -4,09605; -1,51760; 239,662; -1,19808; 249,761; 255; 0; 0; 0
44909,430442870; 20,3029; 19,8416; 21,3748; 21,0433; 20,8964; 21,7049; -4,10825; -1,52982; 240,999; -1,19695; 248,137; 255; 0; 0; 0
44909,430464259; 20,3063; 19,8419; 21,3783; 21,0402; 20,8941; 21,7034; -4,10400; -1,52015; 239,241; -1,18824; 248,407; 255; 0; 0; 0
44909,430485648; 20,2928; 19,8372; 21,3678; 21,0407; 20,8965; 21,7063; -4,11094; -1,53298; 240,725; -1,20584; 248,478; 255; 0; 0; 0
44909,430507037; 20,3055; 19,8421; 21,3776; 21,0359; 20,8976; 21,7032; -4,10587; -1,53330; 238,082; -1,20439; 248,268; 255; 0; 0; 0
44909,430528425; 20,3046; 19,8425; 21,3716; 21,0457; 20,8948; 21,6973; -4,09650; -1,51435; 238,842; -1,19630; 250,351; 255; 0; 0; 0
44909,430549814; 20,2993; 19,8384; 21,3709; 21,0373; 20,8978; 21,7043; -4,09577; -1,51874; 239,055; -1,19859; 248,159; 255; 0; 0; 0
44909,430571203; 20,3030; 19,8413; 21,3736; 21,0350; 20,8973; 21,6901; -4,09478; -1,52227; 239,873; -1,20527; 248,572; 255; 0; 0; 0
44909,430592592; 20,3032; 19,8444; 21,3684; 21,0340; 20,9004; 21,6934; -4,10160; -1,51085; 239,269; -1,20956; 249,267; 255; 0; 0; 0
44909,430613981; 20,2998; 19,8449; 21,3725; 21,0355; 20,8982; 21,6933; -4,10024; -1,50790; 236,926; -1,20457; 246,725; 255; 0; 0; 0
44909,430635370; 20,2982; 19,8399; 21,3736; 21,0336; 20,9002; 21,6913; -4,10419; -1,51944; 238,481; -1,21190; 247,688; 255; 0; 0; 0
44909,430656759; 20,3056; 19,8444; 21,3708; 21,0384; 20,8948; 21,6842; -4,09836; -1,52506; 239,967; -1,23266; 248,514; 255; 0; 0; 0
44909,430678148; 20,2949; 19,8406; 21,3707; 21,0382; 20,8964; 21,6837; -4,09135; -1,52225; 239,039; -1,21606; 249,612; 255; 0; 0; 0
44909,430699537; 20,2938; 19,8424; 21,3763; 21,0340; 20,8981; 21,6874; -4,09125; -1,51717; 241,146; -1,21266; 246,768; 255; 0; 0; 0
44909,430720925; 20,3011; 19,8406; 21,3700; 21,0351; 20,8988; 21,6860; -4,09263; -1,52338; 238,756; -1,22456; 248,783; 255; 0; 0; 0
44909,430742314; 20,2972; 19,8460; 21,3677; 21,0334; 20,8958; 21,6838; -4,09463; -1,52151; 239,960; -1,21026; 246,202; 255; 0; 0; 0
44909,430763703; 20,2970; 19,8345; 21,3691; 21,0311; 20,8974; 21,6851; -4,07803; -1,51425; 240,396; -1,20542; 249,494; 255; 0; 0; 0
44909,430785092; 20,2977; 19,8313; 21,3613; 21,0230; 20,8934; 21,6821; -4,07813; -1,52872; 240,600; -1,23325; 246,503; 255; 0; 0; 0
44909,430806481; 20,3012; 19,8368; 21,3631; 21,0261; 20,8890; 21,6826; -4,08906; -1,50744; 240,659; -1,21577; 248,940; 255; 0; 0; 0
44909,430827870; 20,3009; 19,8406; 21,3668; 21,0267; 20,8932; 21,6846; -4,08428; -1,52943; 238,509; -1,21881; 247,005; 255; 0; 0; 0
44909,430849247; 20,3029; 19,8437; 21,3689; 21,0330; 20,8962; 21,6765; -4,08136; -1,51836; 238,995; -1,20750; 247,613; 255; 0; 0; 0
44909,430870648; 20,2956; 19,8333; 21,3594; 21,0216; 20,8921; 21,6752; -4,09083; -1,52885; 239,879; -1,20697; 247,771; 255; 0; 0; 0
44909,430892037; 20,2944; 19,8396; 21,3671; 21,0239; 20,8925; 21,6767; -4,08459; -1,53178; 238,721; -1,22398; 248,255; 255; 0; 0; 0
44909,430913425; 20,2953; 19,8351; 21,3594; 21,0305; 20,8916; 21,6769; -4,07741; -1,52065; 239,993; -1,21517; 247,470; 255; 0; 0; 0
44909,430934814; 20,2985; 19,8371; 21,3615; 21,0202; 20,8949; 21,6832; -4,08026; -1,52787; 240,498; -1,22873; 248,777; 255; 0; 0; 0
44909,430956203; 20,2924; 19,8339; 21,3581; 21,0213; 20,8909; 21,6787; -4,07908; -1,51792; 237,494; -1,21670; 249,268; 255; 0; 0; 0
44909,430977592; 20,2917; 19,8282; 21,3515; 21,0210; 20,8917; 21,6845; -4,09185; -1,53262; 238,935; -1,22090; 249,494; 255; 0; 0; 0
44909,430998981; 20,2894; 19,8323; 21,3592; 21,0176; 20,8884; 21,6850; -4,08460; -1,51582; 238,259; -1,21994; 248,856; 255; 0; 0; 0
