"22_12_16_1_ao_4.csv"
"16/12/2022 10:34:58"
""
16
"TIME"; "°C"; "°C"; "°C"; "°C"; "°C"; "°C"; "kPa"; "kPa"; "kPa"; "kPa"; "kPa"; "DIO"; "TOTAL"; "ALARM1"; "ALARM2"
44911,482330381; 19,7863; 19,9776; 21,4594; 21,3893; 21,0291; 21,6368; 237,896; 0,460556; 239,264; 238,860; 247,836; 255; 0; 0; 0
44911,482351770; 19,7819; 19,9854; 21,4527; 21,3837; 21,0278; 21,6355; 240,005; 0,469978; 237,609; 237,335; 249,038; 255; 0; 0; 0
44911,482373159; 19,7838; 19,9711; 21,4484; 21,3826; 21,0215; 21,6495; 238,801; 0,461739; 237,721; 240,737; 248,841; 255; 0; 0; 0
44911,482394548; 19,7864; 19,9786; 21,4550; 21,3885; 21,0284; 21,6514; 239,281; 0,467720; 239,010; 239,240; 247,053; 255; 0; 0; 0
44911,482415937; 19,7856; 19,9765; 21,4547; 21,3834; 21,0322; 21,6628; 238,422; 0,461319; 237,716; 239,515; 246,615; 255; 0; 0; 0
44911,482437326; 19,7843; 19,9781; 21,4576; 21,3847; 21,0286; 21,6617; 239,532; 0,478149; 239,420; 238,534; 248,682; 255; 0; 0; 0
44911,482458715; 19,7798; 19,9777; 21,4557; 21,3845; 21,0240; 21,6692; 239,415; 0,480324; 239,882; 240,699; 247,229; 255; 0; 0; 0
44911,482480104; 19,7802; 19,9770; 21,4509; 21,3795; 21,0273; 21,6703; 239,471; 0,471954; 239,141; 239,609; 249,803; 255; 0; 0; 0
44911,482501493; 19,7835; 19,9725; 21,4516; 21,3883; 21,0279; 21,6712; 238,341; 0,465393; 237,637; 238,768; 246,258; 255; 0; 0; 0
44911,482522881; 19,7774; 19,9737; 21,4438; 21,3738; 21,0221; 21,6764; 240,262; 0,476837; 237,854; 239,015; 248,915; 255; 0; 0; 0
44911,482544270; 19,7842; 19,9767; 21,4435; 21,3847; 21,0176; 21,6730; 239,036; 0,468216; 240,142; 238,232; 249,372; 255; 0; 0; 0
44911,482565659; 19,7801; 19,9784; 21,4451; 21,3787; 21,0222; 21,6696; 239,425; 0,461037; 239,451; 238,051; 243,808; 255; 0; 0; 0
44911,482587048; 19,7833; 19,9733; 21,4472; 21,3847; 21,0257; 21,6723; 238,670; 0,469078; 239,611; 240,266; 247,863; 255; 0; 0; 0
44911,482608425; 19,7858; 19,9817; 21,4539; 21,3826; 21,0267; 21,6618; 239,821; 0,470299; 238,490; 241,074; 246,841; 255; 0; 0; 0
44911,482629814; 19,7894; 19,9834; 21,4474; 21,3896; 21,0226; 21,6506; 240,410; 0,478989; 239,313; 244,948; 249,650; 255; 0; 0; 0
44911,482651203; 19,7928; 19,9829; 21,4517; 21,3882; 21,0294; 21,6451; 239,985; 0,476944; 240,145; 239,339; 246,224; 255; 0; 0; 0
44911,482672592; 19,7903; 19,9831; 21,4493; 21,3862; 21,0268; 21,6372; 239,020; 0,480255; 238,256; 237,558; 246,385; 255; 0; 0; 0
44911,482693981; 19,7901; 19,9850; 21,4525; 21,3848; 21,0322; 21,6270; 238,464; 0,470001; 238,240; 240,792; 246,879; 255; 0; 0; 0
44911,482715370; 19,7823; 19,9833; 21,4523; 21,3889; 21,0317; 21,5919; 238,807; 0,470757; 236,058; 238,494; 248,337; 255; 0; 0; 0
44911,482736759; 19,7853; 19,9831; 21,4467; 21,3810; 21,0272; 21,5168; 239,211; 0,471428; 239,431; 239,953; 248,937; 255; 0; 0; 0
44911,482758136; 19,7856; 19,9817; 21,4438; 21,3868; 21,0195; 21,4419; 240,711; 0,478325; 239,997; 240,116; 249,348; 255; 0; 0; 0
44911,482779525; 19,7870; 19,9777; 21,4421; 21,3835; 21,0298; 21,3669; 241,137; 0,460068; 237,809; 239,906; 249,754; 255; 0; 0; 0
44911,482800914; 19,7819; 19,9818; 21,4418; 21,3881; 21,0249; 21,3087; 239,592; 0,461739; 238,300; 240,896; 249,830; 255; 0; 0; 0
44911,482822303; 19,7878; 19,9792; 21,4460; 21,3865; 21,0240; 21,2702; 239,725; 0,476944; 239,451; 239,883; 249,396; 255; 0; 0; 0
44911,482843692; 19,7815; 19,9753; 21,4417; 21,3885; 21,0247; 21,2625; 238,651; 0,465561; 239,712; 241,014; 248,805; 255; 0; 0; 0
44911,482865081; 19,7834; 19,9792; 21,4359; 21,3748; 21,0175; 21,2784; 239,643; 0,464088; 238,687; 238,921; 248,856; 255; 0; 0; 0
44911,482886469; 19,7779; 19,9738; 21,4370; 21,3831; 21,0227; 21,3240; 239,572; 0,474197; 237,960; 238,189; 249,381; 255; 0; 0; 0
44911,482907858; 19,7805; 19,9767; 21,4329; 21,3721; 21,0166; 21,3704; 238,762; 0,466110; 238,838; 239,185; 247,709; 255; 0; 0; 0
44911,482929247; 19,7737; 19,9773; 21,4357; 21,3727; 21,0129; 21,4086; 238,699; 0,478218; 237,851; 240,560; 247,570; 255; 0; 0; 0
44911,482950636; 19,7766; 19,9771; 21,4311; 21,3716; 21,0164; 21,4526; 238,675; 0,468506; 238,597; 239,152; 245,189; 255; 0; 0; 0
44911,482972013; 19,7744; 19,9684; 21,4333; 21,3786; 21,0173; 21,4791; 240,202; 0,458229; 239,534; 241,757; 248,556; 255; 0; 0; 0
44911,482993402; 19,7865; 19,9781; 21,4351; 21,3822; 21,0194; 21,5146; 238,461; 0,465508; 238,387; 239,226; 247,208; 255; 0; 0; 0
44911,483014791; 19,7796; 19,9832; 21,4391; 21,3792; 21,0282; 21,5342; 237,730; 0,457703; 239,416; 239,537; 245,658; 255; 0; 0; 0
44911,483036180; 19,7827; 19,9883; 21,4420; 21,3753; 21,0228; 21,5504; 239,352; 0,468956; 237,561; 237,873; 249,263; 255; 0; 0; 0
44911,483057569; 19,7820; 19,9801; 21,4390; 21,3856; 21,0249; 21,5655; 238,734; 0,449364; 236,970; 238,181; 246,965; 255; 0; 0; 0
44911,483078958; 19,7885; 19,9820; 21,4466; 21,3798; 21,0253; 21,5824; 239,264; 0,456985; 237,477; 238,814; 246,757; 255; 0; 0; 0
44911,483100347; 19,7807; 19,9723; 21,4323; 21,3856; 21,0314; 21,6029; 241,914; 0,472580; 239,968; 241,014; 248,238; 255; 0; 0; 0
44911,483121724; 19,7911; 19,9822; 21,4406; 21,3784; 21,0246; 21,6065; 238,997; 0,471794; 237,833; 237,791; 248,662; 255; 0; 0; 0
44911,483143113; 19,7889; 19,9795; 21,4359; 21,3855; 21,0344; 21,6138; 237,612; 0,469154; 240,167; 237,815; 247,284; 255; 0; 0; 0
44911,483164502; 19,7903; 19,9853; 21,4434; 21,3836; 21,0227; 21,6015; 239,295; 0,468567; 238,070; 240,259; 247,931; 255; 0; 0; 0
44911,483185891; 19,7896; 19,9812; 21,4426; 21,3839; 21,0269; 21,6003; 239,374; 0,455490; 238,407; 237,808; 249,306; 255; 0; 0; 0
44911,483207280; 19,7930; 19,9813; 21,4361; 21,3826; 21,0282; 21,5556; 239,446; 0,475937; 238,749; 240,541; 249,176; 255; 0; 0; 0
44911,483228668; 19,7828; 19,9762; 21,4383; 21,3820; 21,0223; 21,4969; 237,804; 0,463264; 237,351; 237,862; 247,420; 255; 0; 0; 0
44911,483250057; 19,7908; 19,9830; 21,4374; 21,3784; 21,0188; 21,4153; 238,751; 0,479721; 240,391; 238,717; 247,531; 255; 0; 0; 0
44911,483271446; 19,7816; 19,9788; 21,4285; 21,3816; 21,0206; 21,3521; 240,537; 0,458710; 237,522; 238,041; 247,788; 255; 0; 0; 0
44911,483292835; 19,7860; 19,9807; 21,4316; 21,3758; 21,0229; 21,3117; 240,143; 0,478531; 240,761; 239,289; 246,910; 255; 0; 0; 0
44911,483314224; 19,7861; 19,9732; 21,4287; 21,3785; 21,0240; 21,3080; 239,794; 0,464035; 239,782; 241,368; 247,195; 255; 0; 0; 0
44911,483335613; 19,7833; 19,9785; 21,4301; 21,3802; 21,0251; 21,3390; 238,704; 0,469849; 237,137; 240,006; 248,451; 255; 0; 0; 0
44911,483357002; 19,7848; 19,9766; 21,4331; 21,3734; 21,0191; 21,3757; 238,475; 0,477989; 238,224; 239,392; 249,031; 255; 0; 0; 0
44911,483378391; 19,7796; 19,9794; 21,4306; 21,3801; 21,0252; 21,4212; 239,059; 0,462852; 236,951; 238,202; 249,483; 255; 0; 0; 0
44911,483399768; 19,7858; 19,9737; 21,4317; 21,3786; 21,0208; 21,4610; 241,769; 0,473976; 237,718; 238,520; 247,389; 255; 0; 0; 0
44911,483421157; 19,7854; 19,9741; 21,4264; 21,3798; 21,0251; 21,4919; 239,583; 0,473083; 238,994; 240,020; 248,823; 255; 0; 0; 0
44911,483442546; 19,7827; 19,9813; 21,4271; 21,3795; 21,0209; 21,5172; 240,215; 0,476547; 238,811; 238,884; 249,774; 255; 0; 0; 0
44911,483463935; 19,7802; 19,9768; 21,4229; 21,3727; 21,0157; 21,5343; 240,963; 0,487076; 237,995; 238,961; 246,272; 255; 0; 0; 0
44911,483485324; 19,7846; 19,9791; 21,4305; 21,3720; 21,0264; 21,5513; 238,264; 0,483429; 237,519; 238,360; 247,947; 255; 0; 0; 0
44911,483506712; 19,7794; 19,9736; 21,4242; 21,3705; 21,0091; 21,5592; 240,863; 0,464867; 238,982; 239,662; 248,144; 255; 0; 0; 0
44911,483528101; 19,7824; 19,9767; 21,4272; 21,3689; 21,0180; 21,5638; 240,209; 0,480423; 236,944; 240,743; 249,322; 255; 0; 0; 0
44911,483549490; 19,7799; 19,9656; 21,4233; 21,3659; 21,0143; 21,5828; 239,913; 0,477768; 238,206; 241,412; 246,603; 255; 0; 0; 0
44911,483570879; 19,7743; 19,9717; 21,4197; 21,3692; 21,0174; 21,5916; 239,532; 0,472717; 238,106; 241,612; 244,453; 255; 0; 0; 0
44911,483592268; 19,7796; 19,9729; 21,4186; 21,3668; 21,0141; 21,5995; 240,532; 0,483299; 236,593; 238,918; 248,137; 255; 0; 0; 0
44911,483613657; 19,7743; 19,9719; 21,4225; 21,3680; 21,0127; 21,6089; 238,129; 0,453278; 239,200; 239,553; 249,292; 255; 0; 0; 0
44911,483635046; 19,7801; 19,9708; 21,4250; 21,3707; 21,0127; 21,6118; 239,574; 0,469078; 239,063; 237,477; 247,942; 255; 0; 0; 0
44911,483656435; 19,7805; 19,9724; 21,4246; 21,3655; 21,0189; 21,6189; 240,609; 0,479431; 237,943; 239,668; 248,386; 255; 0; 0; 0
44911,483677812; 19,7774; 19,9703; 21,4171; 21,3687; 21,0168; 21,6299; 239,699; 0,462540; 240,377; 240,245; 245,722; 255; 0; 0; 0
44911,483699201; 19,7833; 19,9757; 21,4172; 21,3652; 21,0185; 21,6290; 240,238; 0,471848; 240,169; 238,831; 248,284; 255; 0; 0; 0
44911,483720590; 19,7816; 19,9720; 21,4213; 21,3649; 21,0190; 21,6328; 238,134; 0,476021; 240,303; 240,628; 249,296; 255; 0; 0; 0
44911,483741979; 19,7791; 19,9711; 21,4132; 21,3598; 21,0195; 21,6358; 238,036; 0,466835; 238,687; 241,181; 249,537; 255; 0; 0; 0
44911,483763368; 19,7859; 19,9845; 21,4248; 21,3752; 21,0257; 21,6455; 239,577; 0,473206; 238,729; 238,891; 246,694; 255; 0; 0; 0
44911,483784756; 19,7893; 19,9822; 21,4219; 21,3759; 21,0244; 21,6385; 240,629; 0,478935; 237,011; 239,251; 248,301; 255; 0; 0; 0
44911,483806145; 19,7923; 19,9802; 21,4267; 21,3714; 21,0243; 21,6516; 238,905; 0,475723; 239,479; 238,445; 248,974; 255; 0; 0; 0
44911,483827534; 19,7885; 19,9851; 21,4221; 21,3751; 21,0268; 21,6385; 239,631; 0,464073; 238,153; 239,096; 249,295; 255; 0; 0; 0
44911,483848923; 19,7837; 19,9767; 21,4203; 21,3782; 21,0247; 21,6505; 241,026; 0,465981; 240,641; 239,107; 247,721; 255; 0; 0; 0
44911,483870312; 19,7879; 19,9770; 21,4213; 21,3709; 21,0182; 21,6493; 239,717; 0,474808; 240,330; 239,568; 249,330; 255; 0; 0; 0
44911,483891701; 19,7802; 19,9737; 21,4121; 21,3680; 21,0121; 21,6429; 239,922; 0,476982; 238,229; 241,045; 247,035; 255; 0; 0; 0
44911,483913078; 19,7883; 19,9732; 21,4173; 21,3701; 21,0219; 21,6450; 240,308; 0,460098; 239,774; 237,934; 248,355; 255; 0; 0; 0
44911,483934467; 19,7757; 19,9702; 21,4171; 21,3671; 21,0137; 21,6501; 237,867; 0,476639; 239,780; 240,836; 248,344; 255; 0; 0; 0
44911,483955856; 19,7815; 19,9728; 21,4133; 21,3626; 21,0191; 21,6417; 238,175; 0,476730; 239,953; 240,264; 246,958; 255; 0; 0; 0
44911,483977245; 19,7816; 19,9759; 21,4200; 21,3696; 21,0172; 21,6493; 236,962; 0,472389; 237,643; 239,245; 247,490; 255; 0; 0; 0
44911,483998634; 19,7769; 19,9738; 21,4098; 21,3649; 21,0142; 21,6460; 240,080; 0,468735; 238,360; 239,122; 248,369; 255; 0; 0; 0
44911,484020023; 19,7844; 19,9795; 21,4162; 21,3663; 21,0253; 21,6517; 239,627; 0,471802; 242,590; 241,125; 249,286; 255; 0; 0; 0
44911,484041412; 19,7880; 19,9753; 21,4187; 21,3699; 21,0154; 21,6544; 238,618; 0,469391; 237,288; 239,238; 248,231; 255; 0; 0; 0
44911,484062800; 19,7906; 19,9816; 21,4154; 21,3701; 21,0205; 21,6584; 239,894; 0,476753; 240,534; 241,648; 248,428; 255; 0; 0; 0
44911,484084189; 19,7913; 19,9742; 21,4162; 21,3726; 21,0219; 21,6537; 238,112; 0,478813; 239,014; 241,144; 246,330; 255; 0; 0; 0
44911,484105578; 19,7811; 19,9823; 21,4211; 21,3647; 21,0244; 21,6455; 240,990; 0,467224; 239,635; 238,192; 246,673; 255; 0; 0; 0
44911,484126967; 19,7863; 19,9855; 21,4147; 21,3688; 21,0221; 21,6009; 236,769; 0,460823; 239,626; 240,947; 249,562; 255; 0; 0; 0
44911,484148356; 19,7823; 19,9725; 21,4170; 21,3697; 21,0162; 21,5279; 238,666; 0,471710; 239,710; 239,038; 248,725; 255; 0; 0; 0
44911,484169745; 19,7851; 19,9688; 21,4110; 21,3633; 21,0145; 21,4534; 240,436; 0,469101; 240,881; 240,431; 247,221; 255; 0; 0; 0
44911,484191134; 19,7794; 19,9687; 21,4021; 21,3589; 21,0096; 21,3821; 240,025; 0,467148; 239,519; 239,581; 248,575; 255; 0; 0; 0
44911,484212523; 19,7784; 19,9697; 21,4048; 21,3592; 21,0157; 21,3403; 239,797; 0,460014; 239,986; 240,253; 249,317; 255; 0; 0; 0
44911,484233912; 19,7869; 19,9724; 21,4030; 21,3614; 21,0086; 21,3332; 239,318; 0,471306; 239,101; 239,879; 247,861; 255; 0; 0; 0
44911,484255300; 19,7809; 19,9662; 21,4025; 21,3631; 21,0153; 21,3613; 240,713; 0,471169; 240,140; 239,463; 248,848; 255; 0; 0; 0
44911,484276689; 19,7833; 19,9709; 21,4042; 21,3598; 21,0109; 21,3956; 239,966; 0,474197; 239,055; 240,109; 246,237; 255; 0; 0; 0
44911,484298078; 19,7760; 19,9742; 21,4058; 21,3593; 21,0164; 21,4391; 238,005; 0,476494; 238,165; 239,596; 247,316; 255; 0; 0; 0
44911,484319467; 19,7774; 19,9754; 21,4025; 21,3622; 21,0170; 21,4715; 239,151; 0,462418; 238,457; 239,687; 248,910; 255; 0; 0; 0
44911,484340856; 19,7827; 19,9763; 21,4053; 21,3652; 21,0145; 21,4891; 240,124; 0,468460; 238,009; 238,717; 245,288; 255; 0; 0; 0
44911,484362245; 19,7765; 19,9690; 21,4088; 21,3617; 21,0159; 21,5094; 240,707; 0,460419; 237,996; 237,581; 247,676; 255; 0; 0; 0
44911,484383634; 19,7833; 19,9768; 21,4042; 21,3625; 21,0171; 21,5117; 239,757; 0,471443; 239,088; 238,220; 247,166; 255; 0; 0; 0
44911,484405011; 19,7911; 19,9814; 21,4087; 21,3648; 21,0197; 21,5371; 238,297; 0,459251; 239,334; 240,175; 249,093; 255; 0; 0; 0
44911,484426400; 19,7830; 19,9792; 21,4132; 21,3699; 21,0227; 21,5504; 238,931; 0,465439; 238,655; 239,535; 248,666; 255; 0; 0; 0
44911,484447789; 19,7896; 19,9780; 21,4112; 21,3646; 21,0159; 21,5621; 238,402; 0,474686; 238,185; 239,067; 249,731; 255; 0; 0; 0
44911,484469189; 19,7849; 19,9722; 21,4065; 21,3712; 21,0182; 21,5706; 237,166; 0,465569; 238,927; 238,959; 247,488; 255; 0; 0; 0
44911,484490578; 19,7898; 19,9813; 21,4036; 21,3591; 21,0154; 21,5839; 238,867; 0,472740; 238,872; 239,534; 248,277; 255; 0; 0; 0
44911,484511956; 19,7813; 19,9758; 21,4034; 21,3666; 21,0146; 21,5855; 237,074; 0,484665; 237,509; 237,720; 246,870; 255; 0; 0; 0
44911,484533344; 19,7823; 19,9736; 21,4042; 21,3632; 21,0142; 21,5865; 238,913; 0,480103; 237,601; 239,414; 249,528; 255; 0; 0; 0
44911,484554733; 19,7856; 19,9749; 21,4045; 21,3650; 21,0195; 21,5931; 239,891; 0,479401; 240,437; 240,448; 248,081; 255; 0; 0; 0
44911,484576122; 19,7828; 19,9734; 21,4022; 21,3640; 21,0139; 21,5986; 240,457; 0,471695; 239,284; 240,763; 248,057; 255; 0; 0; 0
44911,484597511; 19,7851; 19,9776; 21,4069; 21,3675; 21,0215; 21,5948; 238,009; 0,466713; 238,864; 240,320; 248,294; 255; 0; 0; 0
44911,484618900; 19,7809; 19,9781; 21,4065; 21,3648; 21,0168; 21,5962; 238,332; 0,468208; 237,809; 239,927; 248,439; 255; 0; 0; 0
44911,484640289; 19,7898; 19,9798; 21,4023; 21,3606; 21,0170; 21,5973; 238,980; 0,476318; 237,352; 239,766; 248,644; 255; 0; 0; 0
44911,484661678; 19,7833; 19,9716; 21,3969; 21,3577; 21,0111; 21,5889; 238,186; 0,461998; 240,765; 238,323; 248,282; 255; 0; 0; 0
44911,484683067; 19,7805; 19,9744; 21,3950; 21,3572; 21,0162; 21,5886; 239,964; 0,459854; 239,406; 239,438; 248,543; 255; 0; 0; 0
44911,484704456; 19,7790; 19,9728; 21,3946; 21,3543; 21,0133; 21,5912; 240,776; 0,477837; 239,165; 238,207; 246,800; 255; 0; 0; 0
44911,484725833; 19,7831; 19,9775; 21,4031; 21,3558; 21,0123; 21,5864; 240,776; 0,477142; 238,825; 238,933; 246,531; 255; 0; 0; 0
44911,484747222; 19,7810; 19,9760; 21,3976; 21,3636; 21,0149; 21,5836; 238,599; 0,475990; 236,994; 239,445; 249,200; 255; 0; 0; 0
44911,484768611; 19,7827; 19,9742; 21,3962; 21,3551; 21,0172; 21,5891; 238,255; 0,465202; 240,380; 240,605; 248,843; 255; 0; 0; 0
44911,484790000; 19,7829; 19,9743; 21,3990; 21,3594; 21,0179; 21,5937; 239,877; 0,451698; 236,813; 239,763; 248,290; 255; 0; 0; 0
44911,484811388; 19,7801; 19,9731; 21,3965; 21,3576; 21,0135; 21,6018; 241,253; 0,464851; 239,396; 239,495; 246,936; 255; 0; 0; 0
44911,484832777; 19,7790; 19,9674; 21,3944; 21,3618; 21,0115; 21,5995; 240,128; 0,465981; 238,504; 239,091; 246,324; 255; 0; 0; 0
44911,484854166; 19,7801; 19,9741; 21,4005; 21,3563; 21,0186; 21,6066; 239,205; 0,463425; 239,189; 239,620; 248,065; 255; 0; 0; 0
44911,484875555; 19,7865; 19,9703; 21,4008; 21,3594; 21,0172; 21,6112; 239,689; 0,463425; 240,021; 240,594; 247,527; 255; 0; 0; 0
44911,484896932; 19,7783; 19,9736; 21,3972; 21,3585; 21,0119; 21,6084; 233,877; 0,469849; 236,601; 236,752; 246,139; 255; 0; 0; 0
44911,484918321; 19,7857; 19,9762; 21,4002; 21,3628; 21,0174; 21,6178; 239,480; 0,469933; 237,532; 240,894; 247,215; 255; 0; 0; 0
44911,484939710; 19,7842; 19,9778; 21,3968; 21,3627; 21,0234; 21,6241; 241,436; 0,465599; 236,047; 246,864; 249,904; 255; 0; 0; 0
44911,484961099; 19,7881; 19,9756; 21,3994; 21,3621; 21,0206; 21,6200; 240,774; 0,474541; 237,872; 239,461; 246,240; 255; 0; 0; 0
44911,484982488; 19,7915; 19,9747; 21,4017; 21,3607; 21,0234; 21,6313; 239,831; 0,446198; 237,329; 240,304; 246,868; 255; 0; 0; 0
44911,485003877; 19,7903; 19,9820; 21,4015; 21,3706; 21,0247; 21,6318; 239,745; 0,468056; 238,492; 239,265; 248,525; 255; 0; 0; 0
44911,485025266; 19,7910; 19,9777; 21,3937; 21,3591; 21,0150; 21,6194; 239,035; 0,462219; 240,561; 240,376; 247,712; 255; 0; 0; 0
44911,485046655; 19,7878; 19,9736; 21,3955; 21,3614; 21,0167; 21,5903; 239,948; 0,468918; 238,085; 241,041; 246,013; 255; 0; 0; 0
44911,485068043; 19,7891; 19,9762; 21,3951; 21,3620; 21,0186; 21,5304; 238,695; 0,468193; 239,238; 239,011; 249,343; 255; 0; 0; 0
44911,485089432; 19,7877; 19,9731; 21,4001; 21,3563; 21,0198; 21,4605; 240,152; 0,460503; 238,377; 240,670; 247,796; 255; 0; 0; 0
44911,485110821; 19,7851; 19,9737; 21,3952; 21,3578; 21,0237; 21,3989; 238,559; 0,460365; 241,025; 239,525; 248,740; 255; 0; 0; 0
44911,485132210; 19,7830; 19,9790; 21,3968; 21,3649; 21,0186; 21,3367; 239,055; 0,476532; 238,312; 238,760; 246,554; 255; 0; 0; 0
44911,485153587; 19,7869; 19,9737; 21,3899; 21,3620; 21,0206; 21,3217; 237,921; 0,468651; 239,245; 239,132; 246,798; 255; 0; 0; 0
44911,485174988; 19,7845; 19,9674; 21,3887; 21,3550; 21,0127; 21,3423; 239,534; 0,452011; 240,449; 238,280; 250,622; 255; 0; 0; 0
44911,485196365; 19,7804; 19,9751; 21,3930; 21,3584; 21,0174; 21,3728; 239,766; 0,470909; 239,049; 240,790; 248,382; 255; 0; 0; 0
44911,485217754; 19,7834; 19,9715; 21,3872; 21,3560; 21,0137; 21,4191; 238,791; 0,467484; 239,295; 240,984; 248,444; 255; 0; 0; 0
44911,485239143; 19,7847; 19,9709; 21,3912; 21,3535; 21,0155; 21,4601; 238,482; 0,476768; 238,800; 237,525; 246,791; 255; 0; 0; 0
44911,485260532; 19,7793; 19,9747; 21,3847; 21,3507; 21,0113; 21,4854; 237,634; 0,468803; 240,330; 240,497; 249,325; 255; 0; 0; 0
44911,485281921; 19,7793; 19,9691; 21,3908; 21,3601; 21,0114; 21,5195; 240,695; 0,463860; 238,809; 240,499; 247,171; 255; 0; 0; 0
44911,485303310; 19,7769; 19,9688; 21,3809; 21,3495; 21,0137; 21,5341; 239,136; 0,450500; 239,085; 239,347; 248,383; 255; 0; 0; 0
44911,485324699; 19,7809; 19,9712; 21,3855; 21,3516; 21,0105; 21,5570; 238,073; 0,472092; 240,009; 240,292; 249,566; 255; 0; 0; 0
44911,485346087; 19,7839; 19,9729; 21,3816; 21,3557; 21,0125; 21,5679; 239,243; 0,456535; 238,927; 239,929; 247,640; 255; 0; 0; 0
44911,485367476; 19,7830; 19,9739; 21,3892; 21,3533; 21,0129; 21,5854; 239,558; 0,468918; 236,803; 239,543; 248,241; 255; 0; 0; 0
44911,485388865; 19,7852; 19,9719; 21,3821; 21,3515; 21,0114; 21,5926; 240,168; 0,469254; 239,354; 241,177; 249,721; 255; 0; 0; 0
44911,485410254; 19,7844; 19,9686; 21,3885; 21,3517; 21,0129; 21,6067; 239,452; 0,468994; 239,451; 240,425; 247,891; 255; 0; 0; 0
44911,485431643; 19,7794; 19,9654; 21,3830; 21,3561; 21,0117; 21,6072; 240,578; 0,468445; 240,559; 240,030; 248,743; 255; 0; 0; 0
44911,485453032; 19,7793; 19,9674; 21,3855; 21,3524; 21,0049; 21,6119; 240,147; 0,468109; 240,853; 239,371; 248,500; 255; 0; 0; 0
44911,485474421; 19,7797; 19,9634; 21,3772; 21,3464; 21,0073; 21,6190; 239,749; 0,466057; 237,128; 239,269; 248,022; 255; 0; 0; 0
44911,485495810; 19,7786; 19,9612; 21,3784; 21,3402; 21,0073; 21,6221; 240,406; 0,449585; 237,097; 240,279; 248,928; 255; 0; 0; 0
44911,485517199; 19,7738; 19,9634; 21,3778; 21,3504; 21,0066; 21,6185; 239,824; 0,463356; 238,708; 242,203; 248,026; 255; 0; 0; 0
44911,485538587; 19,7747; 19,9651; 21,3729; 21,3433; 21,0058; 21,6286; 239,176; 0,466423; 238,475; 237,589; 248,988; 255; 0; 0; 0
44911,485559965; 19,7902; 19,9770; 21,3879; 21,3601; 21,0218; 21,6443; 238,052; 0,475388; 238,955; 239,118; 245,512; 255; 0; 0; 0
44911,485581365; 19,7893; 19,9821; 21,3868; 21,3633; 21,0166; 21,6431; 239,103; 0,467171; 236,616; 221,430; 244,937; 255; 0; 0; 0
44911,485602754; 19,7923; 19,9793; 21,3929; 21,3630; 21,0220; 21,6451; 240,344; 0,462769; 238,504; 238,395; 247,642; 255; 0; 0; 0
44911,485624131; 19,7911; 19,9739; 21,3871; 21,3555; 21,0190; 21,6399; 239,244; 0,463402; 239,242; 238,554; 247,893; 255; 0; 0; 0
44911,485645520; 19,7904; 19,9774; 21,3937; 21,3578; 21,0198; 21,6388; 241,621; 0,469795; 240,242; 237,958; 250,355; 255; 0; 0; 0
44911,485666909; 19,7940; 19,9814; 21,3922; 21,3562; 21,0215; 21,6348; 239,034; 0,448006; 238,506; 238,952; 246,498; 255; 0; 0; 0
44911,485688298; 19,7732; 19,9685; 21,3740; 21,3476; 21,0074; 21,6274; 238,123; 0,455421; 237,973; 241,276; 247,991; 255; 0; 0; 0
44911,485709687; 19,7856; 19,9709; 21,3759; 21,3487; 21,0092; 21,6319; 238,909; 0,460754; 239,262; 240,444; 248,356; 255; 0; 0; 0
44911,485731076; 19,7805; 19,9682; 21,3835; 21,3533; 21,0143; 21,6140; 238,639; 0,460350; 239,209; 237,883; 247,721; 255; 0; 0; 0
44911,485752465; 19,7788; 19,9717; 21,3823; 21,3515; 21,0162; 21,5649; 238,556; 0,460434; 238,965; 239,811; 247,748; 255; 0; 0; 0
44911,485773854; 19,7870; 19,9709; 21,3814; 21,3522; 21,0089; 21,5032; 239,334; 0,458191; 238,215; 238,641; 248,777; 255; 0; 0; 0
44911,485795243; 19,7827; 19,9696; 21,3796; 21,3584; 21,0139; 21,4424; 240,744; 0,469948; 240,229; 241,217; 248,893; 255; 0; 0; 0
44911,485816631; 19,7921; 19,9788; 21,3831; 21,3561; 21,0150; 21,3864; 238,734; 0,464043; 237,757; 240,406; 247,883; 255; 0; 0; 0
44911,485838020; 19,7891; 19,9716; 21,3874; 21,3524; 21,0121; 21,3655; 237,980; 0,473976; 238,026; 238,440; 247,360; 255; 0; 0; 0
44911,485859409; 19,7844; 19,9708; 21,3831; 21,3591; 21,0193; 21,3756; 238,394; 0,457001; 237,558; 239,115; 248,935; 255; 0; 0; 0
44911,485880798; 19,7928; 19,9770; 21,3794; 21,3526; 21,0161; 21,4088; 236,237; 0,474686; 240,002; 240,239; 249,426; 255; 0; 0; 0
44911,485902187; 19,7903; 19,9768; 21,3788; 21,3494; 21,0104; 21,4477; 239,531; 0,466103; 238,407; 239,549; 245,923; 255; 0; 0; 0
44911,485923576; 19,7864; 19,9723; 21,3846; 21,3499; 21,0109; 21,4810; 239,524; 0,450653; 239,107; 240,060; 249,148; 255; 0; 0; 0
44911,485944965; 19,7789; 19,9674; 21,3765; 21,3480; 21,0069; 21,5114; 239,305; 0,470299; 239,516; 239,398; 246,671; 255; 0; 0; 0
44911,485966354; 19,7784; 19,9706; 21,3746; 21,3471; 21,0025; 21,5333; 238,820; 0,482384; 236,919; 240,261; 248,863; 255; 0; 0; 0
